[HEADER]MODE,TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]AUGMENTED-3D,19,0,520.0000,508.0000,0.8869,0.0000,0.0053,0.49952521,0.8864
[DATA]AUGMENTED-3D,20,0,520.0000,508.0000,0.8869,0.0000,0.0053,0.49950024,0.8864
[DATA]AUGMENTED-3D,21,0,518.3802,507.7560,0.8992,0.0000,0.0053,0.49947526,0.8986
[DATA]AUGMENTED-3D,22,0,515.5906,506.6720,0.9147,0.0000,0.0053,0.49945029,0.9141
[DATA]AUGMENTED-3D,23,0,514.4208,505.9038,0.9184,0.0000,0.0053,0.49942532,0.9177
[DATA]AUGMENTED-3D,24,0,513.4010,505.0446,0.9198,0.0000,0.0053,0.49940034,0.9191
[DATA]AUGMENTED-3D,25,0,512.5312,504.1116,0.9193,0.0000,0.0053,0.49937537,0.9185
[DATA]AUGMENTED-3D,26,0,511.8114,503.0981,0.9166,0.0000,0.0053,0.49935041,0.9158
[DATA]AUGMENTED-3D,27,0,511.2416,502.0513,0.9122,-0.2844,0.0053,0.49932544,0.9113
[DATA]AUGMENTED-3D,28,0,510.8218,500.9609,0.9061,0.0000,0.0063,0.49930047,0.9178
[DATA]AUGMENTED-3D,29,0,510.2676,499.8693,0.9012,-0.2889,0.0063,0.49927551,0.9003
[DATA]AUGMENTED-3D,30,0,509.8635,498.7719,0.8950,0.0000,0.0072,0.49925054,0.9066
[DATA]AUGMENTED-3D,31,0,509.3204,497.6834,0.8901,0.0000,0.0072,0.49922558,0.8892
[DATA]AUGMENTED-3D,32,0,508.9273,496.5933,0.8840,0.0000,0.0072,0.49920062,0.8830
[DATA]AUGMENTED-3D,33,0,508.6842,495.4993,0.8765,-0.2993,0.0072,0.49917566,0.8754
[DATA]AUGMENTED-3D,34,0,508.5911,494.4203,0.8679,0.0000,0.0080,0.49915070,0.8811
[DATA]AUGMENTED-3D,35,0,508.3487,493.3248,0.8605,-0.3062,0.0080,0.49912574,0.8594
[DATA]AUGMENTED-3D,36,0,508.2563,492.2264,0.8519,0.0000,0.0089,0.49910079,0.8651
[DATA]AUGMENTED-3D,37,0,508.0077,491.1180,0.8446,0.0000,0.0089,0.49907583,0.8435
[DATA]AUGMENTED-3D,38,0,507.9090,489.9985,0.8360,0.0000,0.0089,0.49905088,0.8349
[DATA]AUGMENTED-3D,39,0,507.9604,488.9062,0.8265,0.0000,0.0089,0.49902593,0.8253
[DATA]AUGMENTED-3D,40,0,508.1617,487.8179,0.8159,-0.3263,0.0000,0.49900097,0.7911
[DATA]AUGMENTED-3D,41,0,508.5131,486.7377,0.8043,-0.3316,0.0008,0.49897602,0.8043
[DATA]AUGMENTED-3D,42,0,508.6816,484.5878,0.7859,-0.3403,0.0016,0.49895108,0.7858
[DATA]AUGMENTED-3D,43,0,508.6816,484.5878,0.7859,-0.3403,0.0024,0.49892613,0.7858
[DATA]AUGMENTED-3D,44,0,508.1148,482.4579,0.7737,-0.3462,0.0031,0.49890118,0.7736
[DATA]AUGMENTED-3D,45,0,507.5460,481.4255,0.7701,-0.3479,0.0039,0.49887624,0.7700
[DATA]AUGMENTED-3D,46,0,506.7809,480.4167,0.7682,-0.3488,0.0047,0.49885129,0.7681
[DATA]AUGMENTED-3D,47,0,505.8180,479.4362,0.7681,0.0000,0.0055,0.49882635,0.7679
[DATA]AUGMENTED-3D,48,0,504.6563,478.4694,0.7696,-0.3481,0.0055,0.49880141,0.7748
[DATA]AUGMENTED-3D,49,0,503.6446,477.5114,0.7700,-0.3479,0.0062,0.49877647,0.7698
[DATA]AUGMENTED-3D,50,0,502.4348,476.5758,0.7721,0.0000,0.0070,0.49875153,0.7718
[DATA]AUGMENTED-3D,51,0,501.0270,475.6528,0.7759,0.0000,0.0070,0.49872659,0.7818
[DATA]AUGMENTED-3D,52,0,499.7693,474.7538,0.7787,-0.3437,0.0070,0.49870166,0.7838
[DATA]AUGMENTED-3D,53,0,498.6615,473.8414,0.7802,-0.3430,0.0078,0.49867672,0.7799
[DATA]AUGMENTED-3D,54,0,497.3601,472.9372,0.7833,-0.3415,0.0086,0.49865179,0.7829
[DATA]AUGMENTED-3D,55,0,495.8656,472.0397,0.7880,-0.3392,0.0093,0.49862685,0.7876
[DATA]AUGMENTED-3D,56,0,494.1798,471.1393,0.7942,0.0000,0.0101,0.49860192,0.7937
[DATA]AUGMENTED-3D,57,0,492.3047,470.2489,0.8021,0.0000,0.0101,0.49857699,0.8094
[DATA]AUGMENTED-3D,58,0,490.5797,469.3605,0.8088,-0.3294,0.0101,0.49855206,0.8153
[DATA]AUGMENTED-3D,59,0,489.0046,468.4940,0.8146,-0.3268,0.0110,0.49852714,0.8141
[DATA]AUGMENTED-3D,60,0,487.2501,467.6268,0.8218,0.0000,0.0089,0.49850221,0.8352
[DATA]AUGMENTED-3D,61,0,485.3188,466.7884,0.8309,-0.3194,0.0089,0.49847729,0.8296
[DATA]AUGMENTED-3D,62,0,483.5376,465.9589,0.8388,0.0000,0.0098,0.49845236,0.8550
[DATA]AUGMENTED-3D,63,0,481.5870,465.1366,0.8483,-0.3115,0.0098,0.49842744,0.8470
[DATA]AUGMENTED-3D,64,0,479.7864,464.3271,0.8568,0.0000,0.0106,0.49840252,0.8729
[DATA]AUGMENTED-3D,65,0,477.8243,463.5277,0.8668,0.0000,0.0106,0.49837760,0.8654
[DATA]AUGMENTED-3D,66,0,476.0122,462.7278,0.8756,0.0000,0.0106,0.49835268,0.8742
[DATA]AUGMENTED-3D,67,0,474.3500,461.9429,0.8833,0.0000,0.0106,0.49832776,0.8819
[DATA]AUGMENTED-3D,68,0,472.8379,461.1669,0.8898,0.0000,0.0106,0.49830284,0.8883
[DATA]AUGMENTED-3D,69,0,471.4757,460.3836,0.8950,0.0000,0.0106,0.49827793,0.8935
[DATA]AUGMENTED-3D,70,0,470.2636,459.5984,0.8988,0.0000,0.0106,0.49825302,0.8973
[DATA]AUGMENTED-3D,71,0,469.2015,458.8414,0.9016,0.0000,0.0106,0.49822810,0.9000
[DATA]AUGMENTED-3D,72,0,468.2893,458.1046,0.9032,0.0000,0.0106,0.49820319,0.9015
[DATA]AUGMENTED-3D,73,0,467.5272,457.3770,0.9035,-0.2879,0.0106,0.49817828,0.9018
[DATA]AUGMENTED-3D,74,0,466.9150,456.6538,0.9025,-0.2883,0.0116,0.49815337,0.9254
[DATA]AUGMENTED-3D,75,0,465.2770,455.2333,0.9044,-0.2875,0.0125,0.49812846,0.9264
[DATA]AUGMENTED-3D,76,0,464.2508,454.5262,0.9073,-0.2863,0.0134,0.49810356,0.9284
[DATA]AUGMENTED-3D,77,0,463.0871,453.8242,0.9115,0.0000,0.0144,0.49807865,0.9316
[DATA]AUGMENTED-3D,78,0,461.7871,453.1417,0.9172,0.0000,0.0144,0.49805375,0.9154
[DATA]AUGMENTED-3D,79,0,460.6371,452.4562,0.9214,0.0000,0.0144,0.49802885,0.9196
[DATA]AUGMENTED-3D,80,0,459.6371,451.7715,0.9244,0.0000,0.0144,0.49800394,0.9225
[DATA]AUGMENTED-3D,81,0,458.7871,451.1071,0.9261,0.0000,0.0144,0.49797904,0.9242
[DATA]AUGMENTED-3D,82,0,458.0871,450.4552,0.9265,0.0000,0.0144,0.49795415,0.9246
[DATA]AUGMENTED-3D,83,0,457.5371,449.8052,0.9256,-0.2788,0.0144,0.49792925,0.9236
[DATA]AUGMENTED-3D,84,0,457.1371,449.1725,0.9234,0.0000,0.0153,0.49790435,0.9479
[DATA]AUGMENTED-3D,85,0,456.6083,448.5476,0.9226,0.0000,0.0153,0.49787946,0.9205
[DATA]AUGMENTED-3D,86,0,456.2296,447.9263,0.9203,-0.2809,0.0153,0.49785456,0.9182
[DATA]AUGMENTED-3D,87,0,456.0008,447.3193,0.9168,0.0000,0.0162,0.49782967,0.9421
[DATA]AUGMENTED-3D,88,0,455.6411,446.7271,0.9147,0.0000,0.0162,0.49780478,0.9126
[DATA]AUGMENTED-3D,89,0,455.4314,446.1291,0.9112,0.0000,0.0162,0.49777989,0.9090
[DATA]AUGMENTED-3D,90,0,455.3717,445.5454,0.9064,-0.2866,0.0162,0.49775500,0.9042
[DATA]AUGMENTED-3D,91,0,455.4621,444.9600,0.9003,0.0000,0.0172,0.49773011,0.9272
[DATA]AUGMENTED-3D,92,0,455.4158,444.3702,0.8954,0.0000,0.0172,0.49770522,0.8932
[DATA]AUGMENTED-3D,93,0,455.5195,443.7900,0.8893,0.0000,0.0172,0.49768034,0.8870
[DATA]AUGMENTED-3D,94,0,455.7732,443.2073,0.8819,0.0000,0.0172,0.49765546,0.8796
[DATA]AUGMENTED-3D,95,0,456.1769,442.6280,0.8733,-0.3006,0.0172,0.49763057,0.8709
[DATA]AUGMENTED-3D,96,0,456.7307,442.0553,0.8635,0.0000,0.0181,0.49760569,0.8928
[DATA]AUGMENTED-3D,97,0,457.1338,441.4971,0.8552,0.0000,0.0181,0.49758081,0.8528
[DATA]AUGMENTED-3D,98,0,457.6870,440.9507,0.8459,0.0000,0.0181,0.49755593,0.8434
[DATA]AUGMENTED-3D,99,0,458.3901,440.4031,0.8354,-0.3172,0.0181,0.49753105,0.8328
[DATA]AUGMENTED-3D,100,0,459.2433,439.8621,0.8238,0.0000,0.0189,0.49750618,0.8546
[DATA]AUGMENTED-3D,101,0,459.9293,439.3251,0.8138,-0.3271,0.0118,0.49748130,0.7735
[DATA]AUGMENTED-3D,102,0,460.7653,438.7889,0.8027,-0.3322,0.0126,0.49745643,0.8021
[DATA]AUGMENTED-3D,103,0,461.4242,438.2638,0.7933,-0.3367,0.0134,0.49743156,0.7926
[DATA]AUGMENTED-3D,104,0,461.9008,437.7536,0.7855,0.0000,0.0142,0.49740668,0.7848
[DATA]AUGMENTED-3D,105,0,462.1909,437.2462,0.7792,-0.3433,0.0142,0.49738181,0.7887
[DATA]AUGMENTED-3D,106,0,462.6309,436.7548,0.7720,0.0000,0.0149,0.49735694,0.7713
[DATA]AUGMENTED-3D,107,0,463.2743,435.7787,0.7596,0.0000,0.0149,0.49733208,0.7690
[DATA]AUGMENTED-3D,108,0,463.8210,435.2958,0.7518,-0.3567,0.0149,0.49730721,0.7605
[DATA]AUGMENTED-3D,109,0,464.5177,434.8101,0.7430,-0.3612,0.0157,0.49728234,0.7422
[DATA]AUGMENTED-3D,110,0,465.0076,434.3311,0.4358,0.0000,0.0161,0.49725748,0.4350
[DATA]AUGMENTED-3D,111,0,465.2864,433.8576,0.4303,-0.3676,0.0161,0.49723262,0.4393
[DATA]AUGMENTED-3D,112,0,465.7152,433.3923,0.4238,-0.3710,0.0165,0.49720776,0.4230
[DATA]AUGMENTED-3D,113,0,465.9263,432.9401,0.4190,-0.3734,0.0170,0.49718290,0.4182
[DATA]AUGMENTED-3D,114,0,465.9165,432.4949,0.4159,0.0000,0.0174,0.49715804,0.4151
[DATA]AUGMENTED-3D,115,0,465.6833,432.0525,0.4144,-0.3759,0.0174,0.49713318,0.4242
[DATA]AUGMENTED-3D,116,0,465.6000,431.6093,0.4118,-0.3772,0.0178,0.49710832,0.4110
[DATA]AUGMENTED-3D,117,0,465.2909,431.1733,0.4109,-0.3777,0.0182,0.49708347,0.4100
[DATA]AUGMENTED-3D,118,0,464.7546,430.7441,0.4117,-0.3773,0.0186,0.49705861,0.4108
[DATA]AUGMENTED-3D,119,0,463.9907,430.3220,0.4141,-0.3760,0.0190,0.49703376,0.4132
[DATA]AUGMENTED-3D,120,0,462.9994,429.9106,0.4183,0.0000,0.0194,0.49700891,0.4173
[DATA]AUGMENTED-3D,121,0,461.7822,429.4963,0.4241,0.0000,0.0194,0.49698406,0.4354
[DATA]AUGMENTED-3D,122,0,460.7150,429.0817,0.4288,0.0000,0.0194,0.49695921,0.4397
[DATA]AUGMENTED-3D,123,0,459.7978,428.6725,0.4325,-0.3664,0.0194,0.49693436,0.4430
[DATA]AUGMENTED-3D,124,0,459.0306,428.2666,0.4352,-0.3651,0.0199,0.49690951,0.4342
[DATA]AUGMENTED-3D,125,0,458.0470,427.8732,0.4395,-0.3628,0.0203,0.49688467,0.4385
[DATA]AUGMENTED-3D,126,0,456.8483,427.4904,0.7456,-0.3598,0.0211,0.49685982,0.7446
[DATA]AUGMENTED-3D,127,0,455.4367,427.1170,0.7534,-0.3559,0.0218,0.49683498,0.7523
[DATA]AUGMENTED-3D,128,0,453.8154,426.7389,0.7628,-0.3512,0.0226,0.49681014,0.7617
[DATA]AUGMENTED-3D,129,0,451.9882,426.3588,0.7739,0.0000,0.0233,0.49678530,0.7728
[DATA]AUGMENTED-3D,130,0,449.9599,425.9857,0.7868,-0.3396,0.0233,0.49676046,0.8005
[DATA]AUGMENTED-3D,131,0,448.0815,425.6114,0.7988,0.0000,0.0241,0.49673562,0.7976
[DATA]AUGMENTED-3D,132,0,444.0956,424.8812,0.8252,0.0000,0.0189,0.49671078,0.8655
[DATA]AUGMENTED-3D,133,0,442.3277,424.5258,0.8369,0.0000,0.0189,0.49668595,0.8343
[DATA]AUGMENTED-3D,134,0,440.7097,424.1790,0.8476,-0.3117,0.0189,0.49666111,0.8450
[DATA]AUGMENTED-3D,135,0,439.2418,423.8319,0.8572,0.0000,0.0198,0.49663628,0.8895
[DATA]AUGMENTED-3D,136,0,437.6121,423.4938,0.8683,0.0000,0.0198,0.49661145,0.8656
[DATA]AUGMENTED-3D,137,0,436.1325,423.1591,0.8783,-0.2984,0.0198,0.49658662,0.8756
[DATA]AUGMENTED-3D,138,0,434.8028,422.8271,0.8871,0.0000,0.0207,0.49656179,0.9202
[DATA]AUGMENTED-3D,139,0,433.3248,422.4933,0.8973,0.0000,0.0207,0.49653696,0.8946
[DATA]AUGMENTED-3D,140,0,431.9968,422.1693,0.9064,0.0000,0.0207,0.49651213,0.9036
[DATA]AUGMENTED-3D,141,0,430.8188,421.8532,0.9142,0.0000,0.0207,0.49648731,0.9114
[DATA]AUGMENTED-3D,142,0,429.7908,421.5462,0.9209,0.0000,0.0207,0.49646248,0.9179
[DATA]AUGMENTED-3D,143,0,428.9128,421.2357,0.9261,0.0000,0.0207,0.49643766,0.9231
[DATA]AUGMENTED-3D,144,0,428.1848,420.9286,0.9300,0.0000,0.0207,0.49641284,0.9270
[DATA]AUGMENTED-3D,145,0,427.6068,420.6280,0.9326,0.0000,0.0207,0.49638802,0.9295
[DATA]AUGMENTED-3D,146,0,427.1788,420.3261,0.9338,0.0000,0.0207,0.49636320,0.9307
[DATA]AUGMENTED-3D,147,0,426.9008,420.0321,0.9336,0.0000,0.0207,0.49633838,0.9305
[DATA]AUGMENTED-3D,148,0,426.7728,419.6531,0.9313,0.0000,0.0207,0.49631356,0.9281
[DATA]AUGMENTED-3D,149,0,426.7948,419.1963,0.9268,0.0000,0.0207,0.49628875,0.9236
[DATA]AUGMENTED-3D,150,0,426.9668,418.6730,0.9204,0.0000,0.0207,0.49626393,0.9171
[DATA]AUGMENTED-3D,151,0,427.2888,418.0888,0.9121,0.0000,0.0207,0.49623912,0.9088
[DATA]AUGMENTED-3D,152,0,427.7608,417.4571,0.9021,0.0000,0.0207,0.49621431,0.8987
[DATA]AUGMENTED-3D,153,0,428.3828,416.8102,0.8907,0.0000,0.0207,0.49618950,0.8873
[DATA]AUGMENTED-3D,154,0,429.1548,416.1497,0.8781,0.0000,0.0207,0.49616469,0.8746
[DATA]AUGMENTED-3D,155,0,430.0768,415.4537,0.8640,0.0000,0.0207,0.49613988,0.8604
[DATA]AUGMENTED-3D,156,0,431.1488,414.7457,0.8487,0.0000,0.0207,0.49611507,0.8452
[DATA]AUGMENTED-3D,157,0,432.3708,414.0419,0.8325,0.0000,0.0207,0.49609027,0.8289
[DATA]AUGMENTED-3D,158,0,433.7428,413.3470,0.8155,-0.3261,0.0241,0.49606546,0.7656
[DATA]AUGMENTED-3D,159,0,435.2648,412.6593,0.7977,-0.3344,0.0249,0.49604066,0.7965
[DATA]AUGMENTED-3D,160,0,436.6107,411.9786,0.7817,0.0000,0.0257,0.49601586,0.7804
[DATA]AUGMENTED-3D,161,0,439.0836,410.6235,0.7523,-0.3563,0.0257,0.49599106,0.7666
[DATA]AUGMENTED-3D,162,0,440.5451,409.9418,0.4364,-0.3644,0.0262,0.49596626,0.4351
[DATA]AUGMENTED-3D,163,0,441.8002,409.2439,0.4221,0.0000,0.0266,0.49594146,0.4208
[DATA]AUGMENTED-3D,164,0,442.8410,408.5385,0.4096,0.0000,0.0266,0.49591666,0.4240
[DATA]AUGMENTED-3D,165,0,444.0318,407.8286,0.3963,-0.3854,0.0266,0.49589187,0.4102
[DATA]AUGMENTED-3D,166,0,445.3725,407.1387,0.3823,-0.3930,0.0270,0.49586707,0.3809
[DATA]AUGMENTED-3D,167,0,446.4779,406.4446,0.3701,0.0000,0.0273,0.49584228,0.3687
[DATA]AUGMENTED-3D,168,0,447.3404,405.7537,0.3598,-0.4055,0.0273,0.49581749,0.3740
[DATA]AUGMENTED-3D,169,0,448.3528,405.0756,0.3487,-0.4119,0.0277,0.49579270,0.3473
[DATA]AUGMENTED-3D,170,0,449.1097,404.4005,0.3395,0.0000,0.0280,0.49576791,0.3381
[DATA]AUGMENTED-3D,171,0,449.6047,403.7454,0.3322,-0.4216,0.0280,0.49574312,0.3467
[DATA]AUGMENTED-3D,172,0,450.2497,403.0918,0.3240,-0.4264,0.0283,0.49571833,0.3226
[DATA]AUGMENTED-3D,173,0,450.6232,402.4506,0.3177,-0.4302,0.0286,0.49569354,0.3163
[DATA]AUGMENTED-3D,174,0,450.7203,401.8111,0.3132,-0.4330,0.0290,0.49566876,0.3118
[DATA]AUGMENTED-3D,175,0,450.5371,401.1873,0.3105,0.0000,0.0293,0.49564398,0.3090
[DATA]AUGMENTED-3D,176,0,450.0709,400.5775,0.3096,-0.4352,0.0293,0.49561919,0.3250
[DATA]AUGMENTED-3D,177,0,449.7548,399.9766,0.3079,-0.4362,0.0296,0.49559441,0.3064
[DATA]AUGMENTED-3D,178,0,449.1535,399.3886,0.3080,0.0000,0.0299,0.49556963,0.3065
[DATA]AUGMENTED-3D,179,0,448.2659,398.8154,0.3099,-0.4350,0.0299,0.49554486,0.3255
[DATA]AUGMENTED-3D,180,0,447.5284,398.2462,0.3109,0.0000,0.0302,0.49552008,0.3094
[DATA]AUGMENTED-3D,181,0,446.5059,397.6840,0.3137,-0.4326,0.0302,0.49549530,0.3293
[DATA]AUGMENTED-3D,182,0,445.6334,397.1212,0.3156,-0.4315,0.0305,0.49547053,0.3141
[DATA]AUGMENTED-3D,183,0,444.4782,396.5619,0.3193,0.0000,0.0308,0.49544575,0.3178
[DATA]AUGMENTED-3D,184,0,443.0416,396.0141,0.3248,0.0000,0.0308,0.49542098,0.3407
[DATA]AUGMENTED-3D,185,0,441.7550,395.4588,0.3294,-0.4231,0.0308,0.49539621,0.3449
[DATA]AUGMENTED-3D,186,0,440.6184,394.9029,0.3331,-0.4210,0.0312,0.49537144,0.3315
[DATA]AUGMENTED-3D,187,0,439.2086,394.3514,0.3385,-0.4177,0.0315,0.49534667,0.3370
[DATA]AUGMENTED-3D,188,0,437.5279,393.8037,0.3458,-0.4135,0.0318,0.49532190,0.3442
[DATA]AUGMENTED-3D,189,0,435.5794,393.2647,0.3550,-0.4082,0.0322,0.49529714,0.3534
[DATA]AUGMENTED-3D,190,0,433.3675,392.7369,0.3661,-0.4019,0.0326,0.49527237,0.3645
[DATA]AUGMENTED-3D,191,0,430.8973,392.2204,0.3792,-0.3945,0.0329,0.49524761,0.3776
[DATA]AUGMENTED-3D,192,0,428.1753,391.7030,0.3944,0.0000,0.0333,0.49522285,0.3927
[DATA]AUGMENTED-3D,193,0,422.3921,390.6807,0.4282,-0.3684,0.0333,0.49519809,0.4458
[DATA]AUGMENTED-3D,194,0,419.7256,390.1754,0.7442,0.0000,0.0341,0.49517333,0.7425
[DATA]AUGMENTED-3D,195,0,419.7256,390.1754,0.7442,-0.3603,0.0341,0.49514857,0.7620
[DATA]AUGMENTED-3D,196,0,413.7453,389.1894,0.7823,0.0000,0.0348,0.49512381,0.7806
[DATA]AUGMENTED-3D,197,0,410.4397,388.7068,0.8047,-0.3310,0.0348,0.49509905,0.8224
[DATA]AUGMENTED-3D,198,0,407.2841,388.2356,0.8266,0.0000,0.0207,0.49507430,0.8616
[DATA]AUGMENTED-3D,199,0,403.9475,387.7669,0.8506,-0.3104,0.0207,0.49504955,0.8469
[DATA]AUGMENTED-3D,200,0,400.7609,387.2971,0.8740,0.0000,0.0217,0.49502479,0.9240
[DATA]AUGMENTED-3D,201,0,397.4140,386.8415,0.8997,-0.2893,0.0217,0.49500004,0.8960
[DATA]AUGMENTED-3D,202,0,394.2170,386.3940,0.9248,0.0000,0.0226,0.49497529,0.9746
[DATA]AUGMENTED-3D,203,0,390.8808,385.9422,0.9518,0.0000,0.0226,0.49495054,0.9480
[DATA]AUGMENTED-3D,204,0,387.6945,385.4868,0.9782,0.0000,0.0226,0.49492580,0.9744
[DATA]AUGMENTED-3D,205,0,384.6583,385.0424,0.9962,0.0000,0.0226,0.49490105,0.9923
[DATA]AUGMENTED-3D,206,0,381.7720,384.6033,0.9721,0.0000,0.0226,0.49487630,0.9682
[DATA]AUGMENTED-3D,207,0,379.0357,384.1720,0.9499,0.0000,0.0226,0.49485156,0.9460
[DATA]AUGMENTED-3D,208,0,376.5495,383.7505,0.9305,-0.2767,0.0226,0.49482682,0.9265
[DATA]AUGMENTED-3D,209,0,374.3132,383.3399,0.9137,-0.2835,0.0236,0.49480208,0.9681
[DATA]AUGMENTED-3D,210,0,372.0503,382.9289,0.8969,0.0000,0.0245,0.49477734,0.9503
[DATA]AUGMENTED-3D,211,0,369.7539,382.3155,0.8820,0.0000,0.0245,0.49475260,0.8779
[DATA]AUGMENTED-3D,212,0,367.7075,381.5416,0.8708,0.0000,0.0245,0.49472786,0.8667
[DATA]AUGMENTED-3D,213,0,365.9110,380.6569,0.8629,0.0000,0.0245,0.49470312,0.8588
[DATA]AUGMENTED-3D,214,0,364.3646,379.6827,0.8580,0.0000,0.0245,0.49467839,0.8538
[DATA]AUGMENTED-3D,215,0,363.0682,378.6264,0.8559,0.0000,0.0245,0.49465365,0.8517
[DATA]AUGMENTED-3D,216,0,362.0218,377.5362,0.8563,-0.3078,0.0245,0.49462892,0.8520
[DATA]AUGMENTED-3D,217,0,360.3712,375.2341,0.8619,-0.3054,0.0255,0.49460419,0.9192
[DATA]AUGMENTED-3D,218,0,360.3712,375.2341,0.8619,0.0000,0.0264,0.49457946,0.9183
[DATA]AUGMENTED-3D,219,0,359.4591,374.0474,0.8643,0.0000,0.0264,0.49455473,0.8599
[DATA]AUGMENTED-3D,220,0,358.3850,371.6320,0.8759,0.0000,0.0264,0.49453000,0.8716
[DATA]AUGMENTED-3D,221,0,358.2230,370.4270,0.8851,-0.2954,0.0264,0.49450528,0.8807
[DATA]AUGMENTED-3D,222,0,358.3109,369.2080,0.8968,0.0000,0.0273,0.49448055,0.9548
[DATA]AUGMENTED-3D,223,0,358.3535,368.0101,0.9079,0.0000,0.0273,0.49445583,0.9035
[DATA]AUGMENTED-3D,224,0,358.6461,366.8446,0.9213,0.0000,0.0273,0.49443110,0.9168
[DATA]AUGMENTED-3D,225,0,359.1887,365.6823,0.9371,0.0000,0.0273,0.49440638,0.9326
[DATA]AUGMENTED-3D,226,0,359.9813,364.5371,0.9555,0.0000,0.0273,0.49438166,0.9509
[DATA]AUGMENTED-3D,227,0,360.9239,363.4207,0.9753,0.0000,0.0273,0.49435694,0.9707
[DATA]AUGMENTED-3D,228,0,362.0165,362.2894,0.9973,0.0000,0.0273,0.49433223,0.9926
[DATA]AUGMENTED-3D,229,0,363.2591,361.1431,0.9791,0.0000,0.0273,0.49430751,0.9743
[DATA]AUGMENTED-3D,230,0,364.6517,359.9960,0.9545,0.0000,0.0273,0.49428279,0.9497
[DATA]AUGMENTED-3D,231,0,366.1943,358.8706,0.9294,0.0000,0.0273,0.49425808,0.9246
[DATA]AUGMENTED-3D,232,0,367.8869,357.7483,0.9036,-0.2876,0.0273,0.49423337,0.8987
[DATA]AUGMENTED-3D,233,0,369.7295,356.6257,0.8772,-0.2987,0.0283,0.49420866,0.9432
[DATA]AUGMENTED-3D,234,0,371.4345,355.5314,0.8530,0.0000,0.0292,0.49418394,0.9180
[DATA]AUGMENTED-3D,235,0,372.9907,354.4578,0.8308,0.0000,0.0292,0.49415924,0.8259
[DATA]AUGMENTED-3D,236,0,374.6970,353.4167,0.8083,0.0000,0.0357,0.49413453,0.7432
[DATA]AUGMENTED-3D,237,0,376.5532,352.4038,0.7855,-0.3400,0.0357,0.49410982,0.8032
[DATA]AUGMENTED-3D,238,0,378.5595,351.3957,0.7621,-0.3513,0.0365,0.49408512,0.7603
[DATA]AUGMENTED-3D,239,0,380.3758,350.4040,0.7410,-0.3618,0.0372,0.49406041,0.7392
[DATA]AUGMENTED-3D,240,0,381.9907,349.4193,0.4220,0.0000,0.0376,0.49403571,0.4202
[DATA]AUGMENTED-3D,241,0,383.3938,348.4383,0.4050,-0.3805,0.0376,0.49401101,0.4238
[DATA]AUGMENTED-3D,242,0,384.9469,347.4579,0.3874,-0.3900,0.0380,0.49398631,0.3855
[DATA]AUGMENTED-3D,243,0,386.2694,346.4686,0.3717,-0.3987,0.0384,0.49396161,0.3698
[DATA]AUGMENTED-3D,244,0,387.3520,345.4862,0.3579,-0.4064,0.0387,0.49393691,0.3560
[DATA]AUGMENTED-3D,245,0,388.7711,343.5698,0.3363,-0.4189,0.0391,0.49391221,0.3344
