[HEADER]MODE,TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]AUGMENTED-3D,28,0,519.9541,500.4351,0.8227,-0.3232,0.0027,0.49930047,0.8217
[DATA]AUGMENTED-3D,29,0,520.0000,499.2102,0.8123,-0.3280,0.0000,0.49927551,0.8096
[DATA]AUGMENTED-3D,30,0,519.4183,497.9518,0.8068,-0.3305,0.0008,0.49925054,0.8068
[DATA]AUGMENTED-3D,31,0,517.7210,495.3715,0.7997,-0.3338,0.0016,0.49922558,0.7997
[DATA]AUGMENTED-3D,32,0,516.6029,494.1005,0.7985,-0.3343,0.0024,0.49920062,0.7984
[DATA]AUGMENTED-3D,33,0,515.3011,492.8511,0.7989,-0.3341,0.0032,0.49917566,0.7988
[DATA]AUGMENTED-3D,34,0,513.8148,491.5818,0.8007,-0.3333,0.0040,0.49915070,0.8005
[DATA]AUGMENTED-3D,35,0,512.1444,490.3460,0.8041,-0.3317,0.0048,0.49912574,0.8039
[DATA]AUGMENTED-3D,36,0,510.2907,489.1091,0.8091,-0.3293,0.0056,0.49910079,0.8089
[DATA]AUGMENTED-3D,37,0,508.2554,487.9043,0.8159,-0.3262,0.0064,0.49907583,0.8156
[DATA]AUGMENTED-3D,38,0,506.0407,486.7086,0.8242,0.0000,0.0035,0.49905088,0.8378
[DATA]AUGMENTED-3D,39,0,503.6497,485.5006,0.8340,0.0000,0.0035,0.49902593,0.8330
[DATA]AUGMENTED-3D,40,0,501.4088,484.3026,0.8428,0.0000,0.0035,0.49900097,0.8417
[DATA]AUGMENTED-3D,41,0,499.3179,483.1408,0.8506,0.0000,0.0035,0.49897602,0.8495
[DATA]AUGMENTED-3D,42,0,497.3770,481.9995,0.8575,0.0000,0.0035,0.49895108,0.8563
[DATA]AUGMENTED-3D,43,0,495.5860,480.8678,0.8631,-0.3051,0.0035,0.49892613,0.8619
[DATA]AUGMENTED-3D,44,0,493.9451,479.7223,0.8674,0.0000,0.0044,0.49890118,0.8880
[DATA]AUGMENTED-3D,45,0,492.1490,478.6117,0.8734,-0.3007,0.0044,0.49887624,0.8721
[DATA]AUGMENTED-3D,46,0,490.5030,477.4970,0.8780,-0.2987,0.0053,0.49885129,0.8985
[DATA]AUGMENTED-3D,47,0,488.7062,476.3869,0.8841,0.0000,0.0062,0.49882635,0.9037
[DATA]AUGMENTED-3D,48,0,486.7607,475.2831,0.8916,0.0000,0.0062,0.49880141,0.8903
[DATA]AUGMENTED-3D,49,0,484.9653,474.2028,0.8980,0.0000,0.0062,0.49877647,0.8966
[DATA]AUGMENTED-3D,50,0,483.3198,473.1518,0.9033,0.0000,0.0062,0.49875153,0.9019
[DATA]AUGMENTED-3D,51,0,480.4789,471.0528,0.9100,-0.2853,0.0062,0.49872659,0.9086
[DATA]AUGMENTED-3D,52,0,479.2835,470.0407,0.9117,0.0000,0.0071,0.49870166,0.9338
[DATA]AUGMENTED-3D,53,0,479.2835,470.0407,0.9117,0.0000,0.0071,0.49867672,0.9102
[DATA]AUGMENTED-3D,54,0,476.7720,468.0141,0.9161,0.0000,0.0071,0.49865179,0.9146
[DATA]AUGMENTED-3D,55,0,475.7413,466.9968,0.9163,0.0000,0.0071,0.49862685,0.9147
[DATA]AUGMENTED-3D,56,0,474.8606,465.9844,0.9151,0.0000,0.0071,0.49860192,0.9134
[DATA]AUGMENTED-3D,57,0,474.1298,465.0080,0.9128,0.0000,0.0071,0.49857699,0.9111
[DATA]AUGMENTED-3D,58,0,473.5491,464.0480,0.9094,0.0000,0.0071,0.49855206,0.9076
[DATA]AUGMENTED-3D,59,0,473.1184,463.1089,0.9048,-0.2874,0.0071,0.49852714,0.9030
[DATA]AUGMENTED-3D,60,0,472.8377,462.1919,0.8990,0.0000,0.0080,0.49850221,0.9263
[DATA]AUGMENTED-3D,61,0,472.4195,461.2911,0.8947,0.0000,0.0080,0.49847729,0.8929
[DATA]AUGMENTED-3D,62,0,472.1514,460.4135,0.8892,0.0000,0.0080,0.49845236,0.8874
[DATA]AUGMENTED-3D,63,0,472.0332,459.5263,0.8824,0.0000,0.0080,0.49842744,0.8805
[DATA]AUGMENTED-3D,64,0,472.0651,458.6314,0.8743,-0.3003,0.0080,0.49840252,0.8724
[DATA]AUGMENTED-3D,65,0,472.2470,457.7523,0.8651,-0.3042,0.0089,0.49837760,0.8947
[DATA]AUGMENTED-3D,66,0,472.2785,456.8930,0.8574,0.0000,0.0098,0.49835268,0.8862
[DATA]AUGMENTED-3D,67,0,472.1559,456.0310,0.8511,0.0000,0.0098,0.49832776,0.8491
[DATA]AUGMENTED-3D,68,0,472.1833,455.1936,0.8438,0.0000,0.0098,0.49830284,0.8417
[DATA]AUGMENTED-3D,69,0,472.3607,454.3610,0.8353,-0.3174,0.0098,0.49827793,0.8332
[DATA]AUGMENTED-3D,70,0,472.6880,453.5519,0.8258,0.0000,0.0107,0.49825302,0.8561
[DATA]AUGMENTED-3D,71,0,472.8481,452.7401,0.8178,-0.3253,0.0073,0.49822810,0.7825
[DATA]AUGMENTED-3D,72,0,473.1581,451.9450,0.8089,0.0000,0.0081,0.49820319,0.8085
[DATA]AUGMENTED-3D,73,0,473.2928,451.1501,0.8014,-0.3329,0.0081,0.49817828,0.8090
[DATA]AUGMENTED-3D,74,0,473.5776,450.3777,0.7929,-0.3369,0.0089,0.49815337,0.7925
[DATA]AUGMENTED-3D,75,0,473.6794,449.6248,0.7862,-0.3401,0.0097,0.49812846,0.7858
[DATA]AUGMENTED-3D,76,0,473.5943,448.8820,0.7810,-0.3425,0.0104,0.49810356,0.7806
[DATA]AUGMENTED-3D,77,0,473.3192,448.1532,0.7775,0.0000,0.0112,0.49807865,0.7770
[DATA]AUGMENTED-3D,78,0,472.8516,447.4357,0.7756,0.0000,0.0112,0.49805375,0.7854
[DATA]AUGMENTED-3D,79,0,472.5340,446.7300,0.7726,0.0000,0.0112,0.49802885,0.7816
[DATA]AUGMENTED-3D,80,0,472.3663,446.0380,0.7685,-0.3486,0.0112,0.49800394,0.7768
[DATA]AUGMENTED-3D,81,0,472.3487,445.3542,0.7634,-0.3510,0.0120,0.49797904,0.7629
[DATA]AUGMENTED-3D,82,0,472.1325,444.6812,0.7599,-0.3528,0.0127,0.49795415,0.7593
[DATA]AUGMENTED-3D,83,0,471.7153,444.0086,0.7580,0.0000,0.0135,0.49792925,0.7574
[DATA]AUGMENTED-3D,84,0,471.0953,443.3283,0.7575,0.0000,0.0135,0.49790435,0.7672
[DATA]AUGMENTED-3D,85,0,470.6253,442.6543,0.7560,0.0000,0.0135,0.49787946,0.7649
[DATA]AUGMENTED-3D,86,0,470.1353,441.3321,0.7497,-0.3578,0.0135,0.49785456,0.7579
[DATA]AUGMENTED-3D,87,0,470.1153,440.6704,0.7449,-0.3602,0.0142,0.49782967,0.7443
[DATA]AUGMENTED-3D,88,0,469.8875,440.0197,0.7418,-0.3618,0.0150,0.49780478,0.7411
[DATA]AUGMENTED-3D,89,0,469.4495,439.3663,0.4402,-0.3626,0.0154,0.49777989,0.4395
[DATA]AUGMENTED-3D,90,0,468.7998,438.7197,0.4402,-0.3626,0.0159,0.49775500,0.4395
[DATA]AUGMENTED-3D,91,0,467.9374,438.0663,0.7418,0.0000,0.0166,0.49773011,0.7410
[DATA]AUGMENTED-3D,92,0,466.8625,437.4252,0.7450,-0.3601,0.0166,0.49770522,0.7553
[DATA]AUGMENTED-3D,93,0,465.9376,436.8002,0.7472,0.0000,0.0173,0.49768034,0.7464
[DATA]AUGMENTED-3D,94,0,464.8025,436.1735,0.7510,0.0000,0.0173,0.49765546,0.7613
[DATA]AUGMENTED-3D,95,0,463.8174,435.5553,0.7538,-0.3557,0.0173,0.49763057,0.7633
[DATA]AUGMENTED-3D,96,0,462.9824,434.9466,0.7555,-0.3549,0.0181,0.49760569,0.7546
[DATA]AUGMENTED-3D,97,0,461.9416,434.3492,0.7589,0.0000,0.0189,0.49758081,0.7580
[DATA]AUGMENTED-3D,98,0,460.6959,433.7444,0.7637,-0.3508,0.0189,0.49755593,0.7739
[DATA]AUGMENTED-3D,99,0,459.6003,433.1352,0.7675,-0.3489,0.0196,0.49753105,0.7665
[DATA]AUGMENTED-3D,100,0,458.3038,432.5299,0.7728,-0.3463,0.0204,0.49750618,0.7718
[DATA]AUGMENTED-3D,101,0,456.8084,431.9344,0.7798,0.0000,0.0212,0.49748130,0.7788
[DATA]AUGMENTED-3D,102,0,455.1167,431.3541,0.7885,0.0000,0.0212,0.49745643,0.8001
[DATA]AUGMENTED-3D,103,0,452.1832,430.2302,0.8029,0.0000,0.0212,0.49743156,0.8137
[DATA]AUGMENTED-3D,104,0,450.9415,429.6903,0.8086,-0.3294,0.0212,0.49740668,0.8186
[DATA]AUGMENTED-3D,105,0,449.8498,429.1603,0.8131,-0.3273,0.0220,0.49738181,0.8120
[DATA]AUGMENTED-3D,106,0,448.5786,428.6238,0.8191,0.0000,0.0107,0.49735694,0.8380
[DATA]AUGMENTED-3D,107,0,447.1303,428.0912,0.8266,0.0000,0.0107,0.49733208,0.8245
[DATA]AUGMENTED-3D,108,0,445.8319,427.5751,0.8331,0.0000,0.0107,0.49730721,0.8309
[DATA]AUGMENTED-3D,109,0,444.6835,427.0635,0.8384,0.0000,0.0107,0.49728234,0.8362
[DATA]AUGMENTED-3D,110,0,443.6852,426.5531,0.8426,0.0000,0.0107,0.49725748,0.8403
[DATA]AUGMENTED-3D,111,0,442.8368,426.0425,0.8454,0.0000,0.0107,0.49723262,0.8431
[DATA]AUGMENTED-3D,112,0,442.1385,425.5446,0.8471,0.0000,0.0107,0.49720776,0.8447
[DATA]AUGMENTED-3D,113,0,441.5901,425.0428,0.8475,0.0000,0.0107,0.49718290,0.8451
[DATA]AUGMENTED-3D,114,0,441.1917,424.5503,0.8467,0.0000,0.0107,0.49715804,0.8443
[DATA]AUGMENTED-3D,115,0,440.9434,424.0662,0.8447,-0.3131,0.0107,0.49713318,0.8422
[DATA]AUGMENTED-3D,116,0,440.8450,423.5929,0.8415,0.0000,0.0116,0.49710832,0.8789
[DATA]AUGMENTED-3D,117,0,440.5835,423.1234,0.8398,0.0000,0.0116,0.49708347,0.8373
[DATA]AUGMENTED-3D,118,0,440.4720,422.6579,0.8368,0.0000,0.0116,0.49705861,0.8343
[DATA]AUGMENTED-3D,119,0,440.5105,422.1987,0.8327,0.0000,0.0116,0.49703376,0.8301
[DATA]AUGMENTED-3D,120,0,440.6990,421.7534,0.8274,0.0000,0.0116,0.49700891,0.8248
[DATA]AUGMENTED-3D,121,0,441.0375,421.3133,0.8210,-0.3238,0.0116,0.49698406,0.8183
[DATA]AUGMENTED-3D,122,0,441.5260,420.8835,0.8135,-0.3271,0.0228,0.49695921,0.8236
[DATA]AUGMENTED-3D,123,0,441.8408,420.4594,0.8075,-0.3298,0.0236,0.49693436,0.8064
[DATA]AUGMENTED-3D,124,0,441.9784,420.0324,0.8030,-0.3319,0.0244,0.49690951,0.8018
[DATA]AUGMENTED-3D,125,0,441.9362,419.6116,0.7999,-0.3333,0.0252,0.49688467,0.7987
[DATA]AUGMENTED-3D,126,0,441.7121,419.1882,0.7983,-0.3341,0.0260,0.49685982,0.7971
[DATA]AUGMENTED-3D,127,0,440.7131,418.3451,0.7996,-0.3335,0.0268,0.49683498,0.7983
[DATA]AUGMENTED-3D,128,0,440.7131,418.3451,0.7996,-0.3335,0.0276,0.49681014,0.7982
[DATA]AUGMENTED-3D,129,0,438.9785,417.5424,0.8071,0.0000,0.0284,0.49678530,0.8057
[DATA]AUGMENTED-3D,130,0,437.8359,417.1526,0.8132,0.0000,0.0284,0.49676046,0.8292
[DATA]AUGMENTED-3D,131,0,436.8434,416.7578,0.8180,0.0000,0.0284,0.49673562,0.8333
[DATA]AUGMENTED-3D,132,0,436.8434,416.7578,0.8180,-0.3249,0.0284,0.49671078,0.8324
[DATA]AUGMENTED-3D,133,0,435.3084,415.9807,0.8243,0.0000,0.0124,0.49668595,0.8478
[DATA]AUGMENTED-3D,134,0,434.4409,415.5931,0.8282,0.0000,0.0124,0.49666111,0.8255
[DATA]AUGMENTED-3D,135,0,433.7235,415.2051,0.8310,0.0000,0.0124,0.49663628,0.8282
[DATA]AUGMENTED-3D,136,0,433.1561,414.8307,0.8326,0.0000,0.0124,0.49661145,0.8297
[DATA]AUGMENTED-3D,137,0,432.7387,414.4626,0.8330,0.0000,0.0124,0.49658662,0.8301
[DATA]AUGMENTED-3D,138,0,432.4712,414.0955,0.8321,0.0000,0.0124,0.49656179,0.8292
[DATA]AUGMENTED-3D,139,0,432.3538,413.7389,0.8302,0.0000,0.0124,0.49653696,0.8272
[DATA]AUGMENTED-3D,140,0,432.3864,413.3844,0.8269,0.0000,0.0124,0.49651213,0.8240
[DATA]AUGMENTED-3D,141,0,432.5690,413.0272,0.8225,0.0000,0.0124,0.49648731,0.8195
[DATA]AUGMENTED-3D,142,0,432.9016,412.6769,0.8169,-0.3254,0.0293,0.49646248,0.7834
[DATA]AUGMENTED-3D,143,0,433.3842,412.3366,0.8102,0.0000,0.0301,0.49643766,0.8087
[DATA]AUGMENTED-3D,144,0,433.6913,411.9998,0.8050,0.0000,0.0301,0.49641284,0.8202
[DATA]AUGMENTED-3D,145,0,434.1485,411.6643,0.7986,-0.3339,0.0301,0.49638802,0.8130
[DATA]AUGMENTED-3D,146,0,434.7557,411.3349,0.7912,-0.3374,0.0309,0.49636320,0.7897
[DATA]AUGMENTED-3D,147,0,435.1790,411.0142,0.7853,-0.3401,0.0317,0.49633838,0.7838
[DATA]AUGMENTED-3D,148,0,435.4149,410.7005,0.7810,-0.3422,0.0324,0.49631356,0.7794
[DATA]AUGMENTED-3D,149,0,435.4608,410.3931,0.7783,-0.3435,0.0332,0.49628875,0.7767
[DATA]AUGMENTED-3D,150,0,435.3144,410.0856,0.7770,-0.3441,0.0340,0.49626393,0.7754
[DATA]AUGMENTED-3D,151,0,434.9745,409.7807,0.7773,-0.3440,0.0348,0.49623912,0.7756
[DATA]AUGMENTED-3D,152,0,434.4405,409.4786,0.7791,0.0000,0.0355,0.49621431,0.7774
[DATA]AUGMENTED-3D,153,0,433.7125,409.1746,0.7824,-0.3415,0.0355,0.49618950,0.8011
[DATA]AUGMENTED-3D,154,0,432.7066,408.5794,0.7856,-0.3399,0.0363,0.49616469,0.7839
[DATA]AUGMENTED-3D,155,0,432.0872,408.2846,0.7882,-0.3387,0.0371,0.49613988,0.7864
[DATA]AUGMENTED-3D,156,0,431.2778,407.9906,0.7923,-0.3368,0.0379,0.49611507,0.7904
[DATA]AUGMENTED-3D,157,0,430.2797,407.6960,0.7978,-0.3341,0.0387,0.49609027,0.7960
[DATA]AUGMENTED-3D,158,0,429.0949,407.4096,0.8050,-0.3307,0.0395,0.49606546,0.8031
[DATA]AUGMENTED-3D,159,0,427.7260,407.1223,0.8138,-0.3267,0.0403,0.49604066,0.8118
[DATA]AUGMENTED-3D,160,0,426.1764,406.8435,0.8242,0.0000,0.0124,0.49601586,0.8429
[DATA]AUGMENTED-3D,161,0,424.4500,406.5624,0.8362,0.0000,0.0124,0.49599106,0.8331
[DATA]AUGMENTED-3D,162,0,422.8737,406.2859,0.8471,0.0000,0.0124,0.49596626,0.8440
[DATA]AUGMENTED-3D,163,0,421.4474,406.0113,0.8570,0.0000,0.0124,0.49594146,0.8538
[DATA]AUGMENTED-3D,164,0,420.1711,405.7382,0.8656,0.0000,0.0124,0.49591666,0.8624
[DATA]AUGMENTED-3D,165,0,419.0448,405.4689,0.8731,0.0000,0.0124,0.49589187,0.8698
[DATA]AUGMENTED-3D,166,0,418.0684,405.1988,0.8792,0.0000,0.0124,0.49586707,0.8759
[DATA]AUGMENTED-3D,167,0,417.2421,404.9352,0.8842,-0.2960,0.0124,0.49584228,0.8808
[DATA]AUGMENTED-3D,168,0,416.5658,404.6717,0.8879,0.0000,0.0133,0.49581749,0.9402
[DATA]AUGMENTED-3D,169,0,415.7435,404.4174,0.8929,0.0000,0.0133,0.49579270,0.8895
[DATA]AUGMENTED-3D,170,0,415.0712,404.1667,0.8967,-0.2907,0.0133,0.49576791,0.8932
[DATA]AUGMENTED-3D,171,0,414.5489,403.9214,0.8992,0.0000,0.0143,0.49574312,0.9523
[DATA]AUGMENTED-3D,172,0,413.8860,403.6841,0.9030,-0.2880,0.0143,0.49571833,0.8995
[DATA]AUGMENTED-3D,173,0,413.3730,403.4475,0.9055,0.0000,0.0152,0.49569354,0.9585
[DATA]AUGMENTED-3D,174,0,412.7220,403.2169,0.9093,0.0000,0.0152,0.49566876,0.9058
[DATA]AUGMENTED-3D,175,0,412.2210,402.9925,0.9118,0.0000,0.0152,0.49564398,0.9083
[DATA]AUGMENTED-3D,176,0,411.8700,402.7702,0.9130,0.0000,0.0152,0.49561919,0.9094
[DATA]AUGMENTED-3D,177,0,411.6689,402.5451,0.9128,-0.2840,0.0152,0.49559441,0.9091
[DATA]AUGMENTED-3D,178,0,411.6179,402.3229,0.9112,0.0000,0.0162,0.49556963,0.9667
[DATA]AUGMENTED-3D,179,0,411.4329,402.1001,0.9109,0.0000,0.0162,0.49554486,0.9072
[DATA]AUGMENTED-3D,180,0,411.3979,401.8820,0.9092,0.0000,0.0162,0.49552008,0.9055
[DATA]AUGMENTED-3D,181,0,411.5129,401.6618,0.9062,0.0000,0.0162,0.49549530,0.9024
[DATA]AUGMENTED-3D,182,0,411.7779,401.4735,0.9021,0.0000,0.0162,0.49547053,0.8982
[DATA]AUGMENTED-3D,183,0,412.7579,401.1716,0.8906,0.0000,0.0162,0.49544575,0.8867
[DATA]AUGMENTED-3D,184,0,413.4729,401.0479,0.8832,0.0000,0.0162,0.49542098,0.8792
[DATA]AUGMENTED-3D,185,0,414.3379,401.0472,0.8755,0.0000,0.0162,0.49539621,0.8716
[DATA]AUGMENTED-3D,186,0,415.3528,401.1416,0.8675,-0.3030,0.0162,0.49537144,0.8635
[DATA]AUGMENTED-3D,187,0,416.5178,401.3066,0.8589,0.0000,0.0171,0.49534667,0.9202
[DATA]AUGMENTED-3D,188,0,417.5297,401.5212,0.8521,0.0000,0.0171,0.49532190,0.8480
[DATA]AUGMENTED-3D,189,0,418.6917,401.7826,0.8444,-0.3132,0.0171,0.49529714,0.8403
[DATA]AUGMENTED-3D,190,0,420.0037,402.0788,0.8359,0.0000,0.0180,0.49527237,0.8978
[DATA]AUGMENTED-3D,191,0,421.1525,402.4072,0.8291,0.0000,0.0180,0.49524761,0.8249
[DATA]AUGMENTED-3D,192,0,422.4513,402.7512,0.8212,0.0000,0.0180,0.49522285,0.8170
[DATA]AUGMENTED-3D,193,0,423.9001,403.1184,0.8124,-0.3273,0.0412,0.49519809,0.7666
[DATA]AUGMENTED-3D,194,0,425.4988,403.5023,0.8025,-0.3319,0.0420,0.49517333,0.8005
[DATA]AUGMENTED-3D,195,0,426.9203,403.8918,0.7943,0.0000,0.0428,0.49514857,0.7922
[DATA]AUGMENTED-3D,196,0,428.1599,404.2907,0.7877,-0.3389,0.0428,0.49512381,0.8124
[DATA]AUGMENTED-3D,197,0,429.5496,404.6889,0.7799,-0.3426,0.0435,0.49509905,0.7777
[DATA]AUGMENTED-3D,198,0,430.7503,405.0900,0.7737,-0.3456,0.0443,0.49507430,0.7715
[DATA]AUGMENTED-3D,199,0,431.7585,405.4883,0.7690,-0.3478,0.0451,0.49504955,0.7668
[DATA]AUGMENTED-3D,200,0,432.5711,405.8956,0.7659,-0.3493,0.0458,0.49502479,0.7636
[DATA]AUGMENTED-3D,201,0,433.1859,406.3023,0.7643,-0.3501,0.0466,0.49500004,0.7620
[DATA]AUGMENTED-3D,202,0,433.6013,406.7032,0.7642,0.0000,0.0474,0.49497529,0.7618
[DATA]AUGMENTED-3D,203,0,433.8166,407.1107,0.7656,-0.3494,0.0474,0.49495054,0.7939
[DATA]AUGMENTED-3D,204,0,434.1819,407.5225,0.7660,-0.3493,0.0481,0.49492580,0.7636
[DATA]AUGMENTED-3D,205,0,434.3478,407.9282,0.7678,-0.3483,0.0489,0.49490105,0.7654
[DATA]AUGMENTED-3D,206,0,434.3145,408.3282,0.7712,-0.3467,0.0497,0.49487630,0.7687
[DATA]AUGMENTED-3D,207,0,434.0827,408.7194,0.7760,-0.3444,0.0504,0.49485156,0.7735
[DATA]AUGMENTED-3D,208,0,433.6543,409.1007,0.7823,0.0000,0.0512,0.49482682,0.7798
[DATA]AUGMENTED-3D,209,0,433.0316,409.4857,0.7902,-0.3375,0.0512,0.49480208,0.8214
[DATA]AUGMENTED-3D,210,0,432.5588,409.8610,0.7969,-0.3343,0.0520,0.49477734,0.7944
[DATA]AUGMENTED-3D,211,0,431.0538,410.5933,0.8150,-0.3259,0.0528,0.49475260,0.8124
[DATA]AUGMENTED-3D,212,0,431.0538,410.5933,0.8150,0.0000,0.0536,0.49472786,0.8123
[DATA]AUGMENTED-3D,213,0,428.8200,411.3135,0.8394,0.0000,0.0180,0.49470312,0.9025
[DATA]AUGMENTED-3D,214,0,427.7651,411.6631,0.8513,0.0000,0.0180,0.49467839,0.8470
[DATA]AUGMENTED-3D,215,0,426.8602,412.0106,0.8620,0.0000,0.0180,0.49465365,0.8577
[DATA]AUGMENTED-3D,216,0,426.1053,412.3557,0.8715,0.0000,0.0180,0.49462892,0.8672
[DATA]AUGMENTED-3D,217,0,425.5003,412.7020,0.8799,0.0000,0.0180,0.49460419,0.8755
[DATA]AUGMENTED-3D,218,0,425.0454,413.0501,0.8870,0.0000,0.0180,0.49457946,0.8825
[DATA]AUGMENTED-3D,219,0,424.7405,413.4006,0.8928,0.0000,0.0180,0.49455473,0.8883
[DATA]AUGMENTED-3D,220,0,424.5856,413.7391,0.8972,0.0000,0.0180,0.49453000,0.8927
[DATA]AUGMENTED-3D,221,0,424.5807,414.0737,0.9003,0.0000,0.0180,0.49450528,0.8957
[DATA]AUGMENTED-3D,222,0,424.7258,414.4011,0.9019,0.0000,0.0180,0.49448055,0.8973
[DATA]AUGMENTED-3D,223,0,425.0209,414.7300,0.9022,0.0000,0.0180,0.49445583,0.8975
[DATA]AUGMENTED-3D,224,0,425.4660,415.0562,0.9011,0.0000,0.0180,0.49443110,0.8964
[DATA]AUGMENTED-3D,225,0,426.0611,415.3713,0.8986,0.0000,0.0180,0.49440638,0.8939
[DATA]AUGMENTED-3D,226,0,426.8062,415.6856,0.8948,-0.2914,0.0180,0.49438166,0.8899
[DATA]AUGMENTED-3D,227,0,427.7013,415.9922,0.8895,-0.2936,0.0190,0.49435694,0.9638
[DATA]AUGMENTED-3D,228,0,428.4549,416.2983,0.8855,0.0000,0.0199,0.49433223,0.9588
[DATA]AUGMENTED-3D,229,0,429.0650,416.6040,0.8828,0.0000,0.0199,0.49430751,0.8780
[DATA]AUGMENTED-3D,230,0,429.8250,416.9072,0.8788,-0.2981,0.0199,0.49428279,0.8739
[DATA]AUGMENTED-3D,231,0,430.7351,417.2065,0.8735,-0.3004,0.0209,0.49425808,0.9475
[DATA]AUGMENTED-3D,232,0,431.4970,417.5007,0.8694,0.0000,0.0218,0.49423337,0.9424
[DATA]AUGMENTED-3D,233,0,432.1084,417.7868,0.8666,-0.3034,0.0218,0.49420866,0.8616
[DATA]AUGMENTED-3D,234,0,433.4780,418.3459,0.8596,-0.3064,0.0228,0.49418394,0.9325
[DATA]AUGMENTED-3D,235,0,433.9327,418.6172,0.8580,0.0000,0.0237,0.49415924,0.9300
[DATA]AUGMENTED-3D,236,0,433.9327,418.6172,0.8580,0.0000,0.0237,0.49413453,0.8530
[DATA]AUGMENTED-3D,237,0,434.6793,419.1493,0.8562,0.0000,0.0237,0.49410982,0.8511
[DATA]AUGMENTED-3D,238,0,434.6793,419.1493,0.8562,-0.3079,0.0237,0.49408512,0.8511
[DATA]AUGMENTED-3D,239,0,436.0260,419.6695,0.8491,-0.3110,0.0246,0.49406041,0.9226
[DATA]AUGMENTED-3D,240,0,436.6164,419.9239,0.8463,0.0000,0.0255,0.49403571,0.9188
[DATA]AUGMENTED-3D,241,0,437.0459,420.1722,0.8447,0.0000,0.0255,0.49401101,0.8396
[DATA]AUGMENTED-3D,242,0,437.6253,420.4146,0.8419,-0.3142,0.0255,0.49398631,0.8367
[DATA]AUGMENTED-3D,243,0,438.3548,420.6541,0.8378,0.0000,0.0264,0.49396161,0.9110
[DATA]AUGMENTED-3D,244,0,438.9201,420.8987,0.8351,0.0000,0.0264,0.49393691,0.8299
[DATA]AUGMENTED-3D,245,0,439.6354,421.1431,0.8312,0.0000,0.0264,0.49391221,0.8259
