[HEADER]MODE,TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]AUGMENTED-7D,158,0,390.4286,361.5536,0.2492,-0.3583,-0.0608,0.49606546,0.8083
[DATA]AUGMENTED-7D,159,0,389.2600,360.4135,0.2494,-0.3582,-0.0619,0.49604066,0.8897
[DATA]AUGMENTED-7D,160,0,387.8830,359.3053,0.9514,0.0000,0.0000,0.49601586,0.9819
[DATA]AUGMENTED-7D,161,0,386.2978,358.2009,0.2551,-0.3554,-0.0571,0.49599106,0.9265
[DATA]AUGMENTED-7D,162,0,384.8627,357.0997,0.2576,-0.3541,-0.0575,0.49596626,0.8083
[DATA]AUGMENTED-7D,163,0,383.2222,356.0011,0.2617,-0.3521,-0.0548,0.49594146,0.9680
[DATA]AUGMENTED-7D,164,0,381.3776,354.9070,0.2674,-0.3493,-0.0516,0.49591666,0.9416
[DATA]AUGMENTED-7D,165,0,379.3309,353.8326,0.2749,-0.3456,-0.0479,0.49589187,0.9538
[DATA]AUGMENTED-7D,166,0,377.0850,352.7742,0.9842,0.0000,0.0000,0.49586707,1.0402
[DATA]AUGMENTED-7D,167,0,374.6434,351.7123,0.2951,-0.3360,-0.0392,0.49584228,0.3921
[DATA]AUGMENTED-7D,168,0,370.2103,349.5824,1.0136,0.0000,0.0000,0.49581749,0.3921
[DATA]AUGMENTED-7D,169,0,367.8827,348.5231,0.8240,0.0000,0.0000,0.49579270,0.6697
[DATA]AUGMENTED-7D,170,0,365.7052,347.4704,0.8333,-0.3184,-0.0307,0.49576791,0.9002
[DATA]AUGMENTED-7D,171,0,363.6776,346.4430,0.8417,0.0000,0.0000,0.49574312,0.7601
[DATA]AUGMENTED-7D,172,0,361.4817,345.4184,0.8516,-0.3102,-0.0257,0.49571833,0.3981
[DATA]AUGMENTED-7D,173,0,359.4357,344.4306,0.8607,-0.3063,-0.0245,0.49569354,0.4128
[DATA]AUGMENTED-7D,174,0,357.2296,343.4635,0.8714,0.0000,0.0000,0.49566876,0.7403
[DATA]AUGMENTED-7D,175,0,354.8671,342.5222,0.8839,0.0000,0.0000,0.49564398,0.3855
[DATA]AUGMENTED-7D,176,0,352.6547,341.5926,0.8953,0.0000,0.0000,0.49561919,1.0309
[DATA]AUGMENTED-7D,177,0,350.5922,340.6800,0.9056,-0.2872,-0.0148,0.49559441,0.7870
[DATA]AUGMENTED-7D,178,0,348.6798,339.7695,0.9148,-0.2834,-0.0143,0.49556963,0.9852
[DATA]AUGMENTED-7D,179,0,346.6302,338.8794,0.9254,-0.2791,-0.0113,0.49554486,0.4294
[DATA]AUGMENTED-7D,180,0,344.4471,338.0122,0.9377,-0.2741,-0.0080,0.49552008,0.7778
[DATA]AUGMENTED-7D,181,0,342.1350,337.1314,0.9512,-0.2688,-0.0047,0.49549530,0.8764
[DATA]AUGMENTED-7D,182,0,337.1384,335.4318,0.9831,-0.2564,-0.0015,0.49547053,0.7778
[DATA]AUGMENTED-7D,183,0,334.4593,334.6065,0.9985,-0.2506,-0.0102,0.49544575,0.8864
[DATA]AUGMENTED-7D,184,0,331.6738,333.7870,0.9791,0.0000,0.0000,0.49542098,0.7672
[DATA]AUGMENTED-7D,185,0,328.7877,332.9608,0.9591,0.0000,0.0000,0.49539621,1.0972
[DATA]AUGMENTED-7D,186,0,326.0516,332.1425,0.9409,0.0000,0.0000,0.49537144,0.6697
[DATA]AUGMENTED-7D,187,0,323.4656,331.3150,0.9245,0.0000,0.0000,0.49534667,1.0762
[DATA]AUGMENTED-7D,188,0,321.0295,330.5073,0.9096,-0.2855,-0.0512,0.49532190,0.9233
[DATA]AUGMENTED-7D,189,0,318.8434,329.7241,0.8969,0.0000,0.0000,0.49529714,0.9909
[DATA]AUGMENTED-7D,190,0,316.6218,328.9520,0.8840,-0.2962,-0.0622,0.49527237,1.0365
[DATA]AUGMENTED-7D,191,0,314.6502,328.1841,0.8734,0.0000,0.0000,0.49524761,0.8514
[DATA]AUGMENTED-7D,192,0,312.6323,327.4318,0.8624,0.0000,0.0000,0.49522285,0.8859
[DATA]AUGMENTED-7D,193,0,310.8645,326.6707,0.8538,0.0000,0.0000,0.49519809,0.7305
[DATA]AUGMENTED-7D,194,0,309.3467,325.9257,0.8472,-0.3122,-0.0762,0.49517333,0.8864
[DATA]AUGMENTED-7D,195,0,308.0788,325.1938,0.8427,-0.3142,-0.0770,0.49514857,0.8764
[DATA]AUGMENTED-7D,196,0,305.3566,323.7286,0.8322,0.0000,0.0000,0.49512381,1.0602
[DATA]AUGMENTED-7D,197,0,303.9002,323.0150,0.8260,0.0000,0.0000,0.49509905,0.9252
[DATA]AUGMENTED-7D,198,0,302.6938,322.3023,0.8219,0.0000,0.0000,0.49507430,0.9290
[DATA]AUGMENTED-7D,199,0,301.7374,321.6114,0.8198,-0.3245,-0.0864,0.49504955,0.8199
[DATA]AUGMENTED-7D,200,0,301.0311,320.9217,0.8196,-0.3246,-0.0852,0.49502479,0.8301
[DATA]AUGMENTED-7D,201,0,300.2502,320.2389,0.8188,0.0000,0.0000,0.49500004,0.8653
[DATA]AUGMENTED-7D,202,0,299.3947,319.5700,0.8173,0.0000,0.0000,0.49497529,0.9741
[DATA]AUGMENTED-7D,203,0,298.7892,318.9148,0.8177,0.0000,0.0000,0.49495054,0.8187
[DATA]AUGMENTED-7D,204,0,298.4337,318.2534,0.8202,0.0000,0.0000,0.49492580,0.9853
[DATA]AUGMENTED-7D,205,0,298.3282,317.6082,0.8246,-0.3223,-0.0795,0.49490105,0.9837
[DATA]AUGMENTED-7D,206,0,298.4727,316.9783,0.8311,-0.3194,-0.0751,0.49487630,1.0365
[DATA]AUGMENTED-7D,207,0,298.5477,315.7313,0.8421,0.0000,0.0000,0.49485156,0.7403
[DATA]AUGMENTED-7D,208,0,298.4811,315.1053,0.8468,0.0000,0.0000,0.49482682,0.9002
[DATA]AUGMENTED-7D,209,0,298.6645,314.4823,0.8537,-0.3093,-0.0640,0.49480208,0.7827
[DATA]AUGMENTED-7D,210,0,299.0979,313.8588,0.8628,-0.3054,-0.0584,0.49477734,0.9611
[DATA]AUGMENTED-7D,211,0,299.4720,313.2528,0.8713,0.0000,0.0000,0.49475260,1.0444
[DATA]AUGMENTED-7D,212,0,299.7908,312.6642,0.8792,0.0000,0.0000,0.49472786,1.0617
[DATA]AUGMENTED-7D,213,0,300.3595,312.0915,0.8893,0.0000,0.0000,0.49470312,0.7707
[DATA]AUGMENTED-7D,214,0,301.1782,311.5309,0.9017,0.0000,0.0000,0.49467839,0.9773
[DATA]AUGMENTED-7D,215,0,302.2470,310.9830,0.9163,-0.2828,-0.0306,0.49465365,0.9630
[DATA]AUGMENTED-7D,216,0,303.5657,310.4443,0.9335,-0.2758,-0.0218,0.49462892,0.9253
[DATA]AUGMENTED-7D,217,0,304.7517,309.9005,0.9498,-0.2693,-0.0155,0.49460419,0.9301
[DATA]AUGMENTED-7D,218,0,305.8119,309.3652,0.9651,0.0000,0.0000,0.49457946,0.9636
[DATA]AUGMENTED-7D,219,0,306.7527,308.8359,0.9794,0.0000,0.0000,0.49455473,0.9819
[DATA]AUGMENTED-7D,220,0,309.0845,307.7856,0.9871,-0.2549,-0.0222,0.49453000,0.7565
[DATA]AUGMENTED-7D,221,0,310.4754,307.2615,0.9684,0.0000,0.0000,0.49450528,0.9499
[DATA]AUGMENTED-7D,222,0,311.7614,306.7390,0.9510,-0.2688,-0.0324,0.49448055,0.8946
[DATA]AUGMENTED-7D,223,0,313.1974,306.2102,0.9325,-0.2762,-0.0369,0.49445583,1.0605
[DATA]AUGMENTED-7D,224,0,314.5146,305.6777,0.9154,-0.2831,-0.0390,0.49443110,0.8828
[DATA]AUGMENTED-7D,225,0,315.7055,305.1448,0.8998,-0.2896,-0.0408,0.49440638,0.9377
[DATA]AUGMENTED-7D,226,0,316.7634,304.6117,0.8856,0.0000,0.0000,0.49438166,0.7687
[DATA]AUGMENTED-7D,227,0,317.6816,304.0920,0.8729,-0.3010,-0.0443,0.49435694,0.9263
[DATA]AUGMENTED-7D,228,0,318.7498,303.5791,0.8592,-0.3069,-0.0489,0.49433223,0.8162
[DATA]AUGMENTED-7D,229,0,319.6671,303.0808,0.8472,-0.3122,-0.0510,0.49430751,1.0198
[DATA]AUGMENTED-7D,230,0,320.4275,302.5827,0.8366,-0.3169,-0.0526,0.49428279,0.8187
[DATA]AUGMENTED-7D,231,0,321.4616,301.6057,0.8199,-0.3245,-0.0547,0.49425808,0.9831
[DATA]AUGMENTED-7D,232,0,321.7307,301.1340,0.3139,-0.3272,-0.0551,0.49423337,1.0762
[DATA]AUGMENTED-7D,233,0,321.8253,300.6777,0.3094,-0.3293,-0.0551,0.49420866,1.0569
[DATA]AUGMENTED-7D,234,0,321.7427,300.2340,0.3065,-0.3307,-0.0546,0.49418394,0.7476
[DATA]AUGMENTED-7D,235,0,321.4807,299.8020,0.3051,-0.3313,-0.0536,0.49415924,0.8187
[DATA]AUGMENTED-7D,236,0,321.0381,299.3637,1.0051,0.0000,0.0000,0.49413453,0.8463
[DATA]AUGMENTED-7D,237,0,320.4142,298.9294,0.3067,-0.3306,-0.0504,0.49410982,0.7822
[DATA]AUGMENTED-7D,238,0,319.9404,298.5076,0.3071,-0.3304,-0.0515,0.49408512,0.6668
[DATA]AUGMENTED-7D,239,0,319.2859,298.0846,0.3090,-0.3295,-0.0496,0.49406041,1.0309
[DATA]AUGMENTED-7D,240,0,318.4511,297.6597,1.0123,0.0000,0.0000,0.49403571,0.8191
[DATA]AUGMENTED-7D,241,0,317.4367,297.2363,0.3171,-0.3258,-0.0446,0.49401101,0.8087
[DATA]AUGMENTED-7D,242,0,316.5724,296.8257,0.8208,-0.3240,-0.0448,0.49398631,0.7476
