[HEADER]MODE,TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]AUGMENTED-7D,95,0,80.7958,472.5423,-0.2801,-1.6962,1.5221,0.49763057,-0.0926
[DATA]AUGMENTED-7D,96,0,81.4287,471.9808,-0.2799,0.0000,0.0000,0.49760569,0.4842
[DATA]AUGMENTED-7D,97,0,79.5706,471.6976,-0.2802,-1.6978,1.5120,0.49758081,-0.3165
[DATA]AUGMENTED-7D,98,0,77.9626,471.4181,-0.2804,-1.7027,1.5179,0.49755593,-0.3937
[DATA]AUGMENTED-7D,99,0,74.9068,471.1485,-0.2810,-1.7130,1.5250,0.49753105,0.6089
[DATA]AUGMENTED-7D,100,0,70.3983,470.8872,-0.2818,-1.7288,1.5377,0.49750618,0.9233
[DATA]AUGMENTED-7D,101,0,64.4267,470.6304,-0.2828,-1.7499,1.5560,0.49748130,0.7197
[DATA]AUGMENTED-7D,102,0,56.9764,470.3714,-0.2840,-1.7765,1.5798,0.49745643,0.9735
[DATA]AUGMENTED-7D,103,0,52.0000,470.1138,-0.2847,-1.7934,1.6335,0.49743156,0.9231
[DATA]AUGMENTED-7D,104,0,56.4403,469.8589,-0.2840,-1.7761,1.6113,0.49740668,0.9232
[DATA]AUGMENTED-7D,105,0,60.7244,469.3719,-0.2832,-1.7587,1.5850,0.49738181,-0.2171
[DATA]AUGMENTED-7D,106,0,60.5686,469.1375,-0.2832,-1.7584,1.5808,0.49735694,0.9229
[DATA]AUGMENTED-7D,107,0,58.9041,468.9048,-0.2834,-1.7638,1.5824,0.49733208,-0.3169
[DATA]AUGMENTED-7D,108,0,55.7312,468.6764,-0.2839,-1.7747,1.5898,0.49730721,0.9233
[DATA]AUGMENTED-7D,109,0,52.0000,468.4453,-0.2845,-1.7874,1.6199,0.49728234,0.0136
[DATA]AUGMENTED-7D,110,0,53.5997,468.2110,-0.2842,-1.7807,1.6088,0.49725748,-0.2351
[DATA]AUGMENTED-7D,111,0,53.6621,467.9769,-0.2841,-1.7796,1.6036,0.49723262,-0.3115
[DATA]AUGMENTED-7D,112,0,52.1938,467.7424,-0.2843,-1.7842,1.6043,0.49720776,-0.3988
[DATA]AUGMENTED-7D,113,0,52.0000,467.5104,-0.2843,-1.7840,1.6133,0.49718290,-0.3676
[DATA]AUGMENTED-7D,114,0,52.4644,467.2802,-0.2842,0.0000,0.0000,0.49715804,-0.2721
[DATA]AUGMENTED-7D,115,0,52.9631,466.8407,-0.2841,0.0000,0.0000,0.49713318,-0.3856
[DATA]AUGMENTED-7D,116,0,54.1761,466.6267,-0.2838,-1.7727,1.5997,0.49710832,-0.3423
[DATA]AUGMENTED-7D,117,0,55.6392,466.4149,-0.2836,-1.7665,1.5939,0.49708347,0.9232
[DATA]AUGMENTED-7D,118,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49705861,1.0014
[DATA]AUGMENTED-7D,119,0,55.5796,466.2082,-0.2835,-1.7661,1.5847,0.49703376,-0.2434
[DATA]AUGMENTED-7D,120,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49700891,-0.2171
[DATA]AUGMENTED-7D,121,0,55.5796,466.2082,-0.2835,-1.7662,1.5801,0.49698406,-0.3867
[DATA]AUGMENTED-7D,122,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49695921,-0.3779
[DATA]AUGMENTED-7D,123,0,55.5796,466.2082,-0.2835,-1.7662,1.5754,0.49693436,0.3349
[DATA]AUGMENTED-7D,124,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49690951,-0.3505
[DATA]AUGMENTED-7D,125,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49688467,0.9735
[DATA]AUGMENTED-7D,126,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49685982,-0.3423
[DATA]AUGMENTED-7D,127,0,55.5796,466.2082,-0.2835,-1.7663,1.5708,0.49683498,0.9230
[DATA]AUGMENTED-7D,128,0,55.5796,466.2082,-0.2835,-1.7663,1.5708,0.49681014,0.9229
[DATA]AUGMENTED-7D,129,0,55.5796,466.2082,-0.2835,-1.7664,1.5615,0.49678530,0.7822
[DATA]AUGMENTED-7D,130,0,55.5796,466.2082,-0.2835,-1.7665,1.5568,0.49676046,0.9226
[DATA]AUGMENTED-7D,131,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49673562,-0.3665
[DATA]AUGMENTED-7D,132,0,55.5796,466.2082,-0.2835,-1.7666,1.5475,0.49671078,0.2447
[DATA]AUGMENTED-7D,133,0,55.5796,466.2082,-0.2835,-1.7666,1.5475,0.49668595,0.9226
[DATA]AUGMENTED-7D,134,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49666111,0.7659
[DATA]AUGMENTED-7D,135,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49663628,0.9188
[DATA]AUGMENTED-7D,136,0,55.5796,466.2082,-0.2835,-1.7668,1.5382,0.49661145,-0.3621
[DATA]AUGMENTED-7D,137,0,55.5796,466.2082,-0.2835,-1.7668,1.5382,0.49658662,-0.3779
[DATA]AUGMENTED-7D,138,0,55.5796,466.2082,-0.2835,-1.7669,1.5335,0.49656179,-0.2630
[DATA]AUGMENTED-7D,139,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49653696,0.9227
[DATA]AUGMENTED-7D,140,0,55.5796,466.2082,-0.2835,-1.7671,1.5145,0.49651213,-0.0725
[DATA]AUGMENTED-7D,141,0,55.5796,466.2082,-0.2835,-1.7671,1.5145,0.49648731,0.9228
[DATA]AUGMENTED-7D,142,0,55.5796,466.2082,-0.2835,-1.7672,1.5080,0.49646248,-0.3695
[DATA]AUGMENTED-7D,143,0,55.5796,466.2082,-0.2835,-1.7673,1.5014,0.49643766,-0.3695
[DATA]AUGMENTED-7D,144,0,55.5796,466.2082,-0.2835,-1.7674,1.4949,0.49641284,0.6089
[DATA]AUGMENTED-7D,145,0,55.5796,466.2082,-0.2835,-1.7675,1.4883,0.49638802,0.0821
[DATA]AUGMENTED-7D,146,0,55.5796,466.2082,-0.2835,-1.7676,1.4818,0.49636320,-0.2553
[DATA]AUGMENTED-7D,147,0,55.5796,466.2082,-0.2835,-1.7678,1.4687,0.49633838,-0.3690
[DATA]AUGMENTED-7D,148,0,55.5796,466.2082,-0.2835,-1.7679,1.4621,0.49631356,0.6949
[DATA]AUGMENTED-7D,149,0,55.5796,466.2082,-0.2835,-1.7680,1.4555,0.49628875,-0.3779
[DATA]AUGMENTED-7D,150,0,55.5796,466.2082,-0.2835,-1.7681,1.4490,0.49626393,0.5310
[DATA]AUGMENTED-7D,151,0,55.5796,466.2082,-0.2835,-1.7682,1.4424,0.49623912,0.3081
[DATA]AUGMENTED-7D,152,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49621431,0.7142
[DATA]AUGMENTED-7D,153,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49618950,-0.3660
[DATA]AUGMENTED-7D,154,0,55.5796,466.2082,-0.2835,-1.7684,1.4293,0.49616469,0.1871
[DATA]AUGMENTED-7D,155,0,55.5796,466.2082,-0.2835,-1.7684,1.4293,0.49613988,-0.3447
[DATA]AUGMENTED-7D,156,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49611507,-0.3622
[DATA]AUGMENTED-7D,157,0,55.5796,466.2082,-0.2835,-1.7687,1.4096,0.49609027,-0.4091
[DATA]AUGMENTED-7D,158,0,55.5796,466.2082,-0.2835,-1.7687,1.4096,0.49606546,-0.3628
[DATA]AUGMENTED-7D,159,0,55.5796,466.2082,-0.2835,-1.7688,1.4031,0.49604066,0.9207
[DATA]AUGMENTED-7D,160,0,55.5796,466.2082,-0.2835,-1.7689,1.3965,0.49601586,-0.2205
[DATA]AUGMENTED-7D,161,0,55.5796,466.2082,-0.2835,-1.7690,1.3900,0.49599106,0.0365
[DATA]AUGMENTED-7D,162,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49596626,0.3069
[DATA]AUGMENTED-7D,163,0,55.5796,466.2082,-0.2835,0.0000,0.0000,0.49594146,0.9240
[DATA]AUGMENTED-7D,1,1,516.0000,508.0000,0.9231,-0.2800,-0.0039,0.49591666,0.9240
[DATA]AUGMENTED-7D,2,1,516.0000,508.0000,0.9231,-0.2800,-0.0039,0.49589187,0.9229
[DATA]AUGMENTED-7D,3,1,516.0000,508.0000,0.9231,-0.2800,-0.0057,0.49586707,0.7825
[DATA]AUGMENTED-7D,4,1,516.0000,508.0000,0.9231,-0.2800,-0.0075,0.49584228,0.1871
[DATA]AUGMENTED-7D,5,1,516.0000,508.0000,0.9231,-0.2800,-0.0093,0.49581749,-0.2506
[DATA]AUGMENTED-7D,6,1,516.0000,508.0000,0.9231,-0.2800,-0.0117,0.49579270,0.9239
[DATA]AUGMENTED-7D,7,1,516.0000,508.0000,0.9231,-0.2800,-0.0128,0.49576791,0.0821
[DATA]AUGMENTED-7D,8,1,516.0000,508.0000,0.9231,-0.2800,-0.0138,0.49574312,-0.3662
[DATA]AUGMENTED-7D,9,1,516.0000,508.0000,0.9231,-0.2800,-0.0149,0.49571833,-0.3621
[DATA]AUGMENTED-7D,10,1,516.0000,508.0000,0.9231,-0.2800,-0.0160,0.49569354,-0.4151
[DATA]AUGMENTED-7D,11,1,516.0000,508.0000,0.9231,-0.2800,-0.0171,0.49566876,-0.3169
[DATA]AUGMENTED-7D,12,1,516.0000,508.0000,0.9231,-0.2800,-0.0182,0.49564398,0.0821
[DATA]AUGMENTED-7D,13,1,516.0000,508.0000,0.9231,-0.2800,-0.0204,0.49561919,0.1589
[DATA]AUGMENTED-7D,14,1,516.0000,508.0000,0.9231,0.0000,0.0000,0.49559441,1.0731
[DATA]AUGMENTED-7D,15,1,516.0000,508.0000,0.9231,0.0000,0.0000,0.49556963,0.6894
[DATA]AUGMENTED-7D,16,1,516.0000,508.0000,0.9231,0.0000,0.0000,0.49554486,0.3349
[DATA]AUGMENTED-7D,17,1,516.0000,508.0000,0.9231,0.0000,0.0000,0.49552008,0.9228
[DATA]AUGMENTED-7D,18,1,516.0000,508.0000,0.9231,-0.2800,-0.0226,0.49549530,-0.3648
[DATA]AUGMENTED-7D,19,1,516.0000,508.0000,0.9231,-0.2800,-0.0226,0.49547053,-0.3632
[DATA]AUGMENTED-7D,20,1,511.6700,507.7392,0.9615,-0.2647,-0.0248,0.49544575,0.7620
[DATA]AUGMENTED-7D,21,1,507.2100,507.2972,0.9991,0.0000,0.0000,0.49542098,-0.1456
[DATA]AUGMENTED-7D,22,1,502.6353,506.6874,0.9603,0.0000,0.0000,0.49539621,-0.3695
[DATA]AUGMENTED-7D,23,1,493.9358,505.0866,0.8945,-0.2916,0.0171,0.49537144,0.9788
[DATA]AUGMENTED-7D,24,1,493.9358,505.0866,0.8945,-0.2916,0.0171,0.49534667,-0.3348
[DATA]AUGMENTED-7D,25,1,485.8447,503.1596,0.8410,-0.3143,0.0420,0.49532190,0.8456
[DATA]AUGMENTED-7D,26,1,481.7369,502.1363,0.8155,-0.3257,0.0532,0.49529714,-0.3301
[DATA]AUGMENTED-7D,27,1,477.5647,501.0760,0.7905,-0.3372,0.0646,0.49527237,0.3558
[DATA]AUGMENTED-7D,28,1,473.3169,499.9987,0.7658,-0.3489,0.0765,0.49524761,-0.3658
[DATA]AUGMENTED-7D,29,1,468.9818,498.9100,0.7414,-0.3609,0.0887,0.49522285,0.4842
[DATA]AUGMENTED-7D,30,1,464.5478,497.8020,0.4171,-0.3732,0.1011,0.49519809,-0.3649
[DATA]AUGMENTED-7D,31,1,460.0030,496.7048,0.3928,-0.3859,0.1144,0.49517333,-0.3758
[DATA]AUGMENTED-7D,32,1,455.3349,495.6143,0.3684,-0.3991,0.1281,0.49514857,0.9916
[DATA]AUGMENTED-7D,33,1,445.5779,493.3934,0.3199,-0.4270,0.1562,0.49512381,-0.4024
[DATA]AUGMENTED-7D,34,1,440.4756,492.2622,0.2958,-0.4416,0.1710,0.49509905,0.9229
[DATA]AUGMENTED-7D,35,1,435.1965,491.1516,0.2715,-0.4570,0.1870,0.49507430,0.7491
[DATA]AUGMENTED-7D,36,1,429.7256,490.0411,0.2471,-0.4731,0.2034,0.49504955,0.9216
[DATA]AUGMENTED-7D,37,1,424.0478,488.9558,0.2225,-0.4901,0.2211,0.49502479,0.9865
[DATA]AUGMENTED-7D,38,1,418.1468,487.8949,0.1978,-0.5080,0.2396,0.49500004,-0.3712
[DATA]AUGMENTED-7D,39,1,412.0057,486.8186,0.1733,0.0000,0.0000,0.49497529,-0.2264
[DATA]AUGMENTED-7D,40,1,405.6067,485.7352,0.1488,-0.5463,0.2782,0.49495054,-0.3867
[DATA]AUGMENTED-7D,41,1,393.0124,483.5795,0.1043,0.0000,0.0000,0.49492580,0.9916
[DATA]AUGMENTED-7D,42,1,386.2707,482.5405,0.0819,-0.6059,0.3410,0.49490105,-0.3937
[DATA]AUGMENTED-7D,43,1,379.7791,481.5315,0.0615,-0.6261,0.3639,0.49487630,-0.2759
[DATA]AUGMENTED-7D,44,1,372.9316,480.5289,0.0410,-0.6477,0.3856,0.49485156,0.9229
[DATA]AUGMENTED-7D,45,1,365.7079,479.5478,0.0203,-0.6708,0.4091,0.49482682,0.9228
[DATA]AUGMENTED-7D,46,1,358.0865,478.5876,-0.0003,-0.6954,0.4341,0.49480208,-0.3810
[DATA]AUGMENTED-7D,47,1,350.0444,477.6479,-0.0209,-0.7216,0.4607,0.49477734,0.0136
[DATA]AUGMENTED-7D,48,1,341.5569,476.7213,-0.0412,-0.7495,0.4890,0.49475260,0.6764
[DATA]AUGMENTED-7D,49,1,332.5978,475.8052,-0.0612,-0.7792,0.5190,0.49472786,-0.3609
[DATA]AUGMENTED-7D,50,1,313.1513,473.9381,-0.0997,0.0000,0.0000,0.49470312,-0.3447
[DATA]AUGMENTED-7D,51,1,302.6342,473.0067,-0.1180,0.0000,0.0000,0.49467839,-0.3988
[DATA]AUGMENTED-7D,52,1,292.3671,472.0912,-0.1342,0.0000,0.0000,0.49465365,-0.3348
[DATA]AUGMENTED-7D,53,1,282.3500,471.1955,-0.1487,-0.9478,0.6945,0.49462892,-0.3622
[DATA]AUGMENTED-7D,54,1,272.5828,470.3209,-0.1616,-0.9806,0.7306,0.49460419,-0.3758
[DATA]AUGMENTED-7D,55,1,262.1180,469.5030,-0.1743,-1.0162,0.7668,0.49457946,-0.3628
[DATA]AUGMENTED-7D,56,1,250.9225,468.7247,-0.1867,-1.0547,0.8057,0.49455473,-0.3165
[DATA]AUGMENTED-7D,57,1,238.9609,467.9682,-0.1987,-1.0961,0.8471,0.49453000,0.3349
[DATA]AUGMENTED-7D,58,1,226.1946,467.2292,-0.2102,0.0000,0.0000,0.49450528,-0.3609
[DATA]AUGMENTED-7D,59,1,212.5822,466.5122,-0.2211,0.0000,0.0000,0.49448055,-0.3550
[DATA]AUGMENTED-7D,60,1,199.2199,465.8142,-0.2305,0.0000,0.0000,0.49445583,-0.3660
[DATA]AUGMENTED-7D,61,1,186.1075,465.1258,-0.2386,-1.2807,1.0396,0.49443110,0.4002
[DATA]AUGMENTED-7D,62,1,173.2451,464.4639,-0.2456,-1.3258,1.0878,0.49440638,-0.3779
[DATA]AUGMENTED-7D,63,1,159.3520,463.8106,-0.2524,-1.3747,1.1364,0.49438166,-0.0172
[DATA]AUGMENTED-7D,64,1,144.3832,463.1829,-0.2587,0.0000,0.0000,0.49435694,-0.3628
[DATA]AUGMENTED-7D,65,1,111.1693,461.9408,-0.2700,0.0000,0.0000,0.49433223,-0.3178
[DATA]AUGMENTED-7D,66,1,94.2501,461.3297,-0.2745,-1.6060,1.3710,0.49430751,0.7596
[DATA]AUGMENTED-7D,67,1,77.5808,460.7377,-0.2783,-1.6653,1.4341,0.49428279,-0.1115
[DATA]AUGMENTED-7D,68,1,59.5555,460.1542,-0.2818,-1.7298,1.4980,0.49425808,0.7118
[DATA]AUGMENTED-7D,69,1,52.0000,459.5856,-0.2830,0.0000,0.0000,0.49423337,0.2533
[DATA]AUGMENTED-7D,70,1,63.4806,459.0291,-0.2809,-1.7100,1.5567,0.49420866,-0.3645
[DATA]AUGMENTED-7D,71,1,75.2112,458.4742,-0.2783,0.0000,0.0000,0.49418394,0.9916
[DATA]AUGMENTED-7D,72,1,85.4819,457.9265,-0.2759,-1.6247,1.4643,0.49415924,-0.1996
[DATA]AUGMENTED-7D,73,1,96.0025,457.3903,-0.2731,-1.5839,1.4224,0.49413453,0.9229
[DATA]AUGMENTED-7D,74,1,116.1691,456.3602,-0.2667,-1.5056,1.3379,0.49410982,-0.4091
[DATA]AUGMENTED-7D,75,1,124.2312,455.8449,-0.2637,-1.4740,1.3012,0.49408512,0.9229
[DATA]AUGMENTED-7D,76,1,131.0377,455.3370,-0.2610,-1.4471,1.2697,0.49406041,-0.2927
