[HEADER]MODE,TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]AUGMENTED-3D,62,0,169.0196,467.2389,-0.2493,0.0000,-0.0004,0.49845236,-0.2493
[DATA]AUGMENTED-3D,63,0,152.7626,466.4163,-0.2566,-1.4262,-0.0004,0.49842744,-0.2565
[DATA]AUGMENTED-3D,64,0,136.7555,465.5892,-0.2627,-1.4831,-0.0007,0.49840252,-0.2627
[DATA]AUGMENTED-3D,65,0,119.5723,464.7840,-0.2683,-1.5445,-0.0009,0.49837760,-0.2683
[DATA]AUGMENTED-3D,66,0,101.1560,463.9802,-0.2734,0.0000,-0.0012,0.49835268,-0.2732
[DATA]AUGMENTED-3D,67,0,81.4451,463.1879,-0.2780,0.0000,-0.0012,0.49832776,-0.2780
[DATA]AUGMENTED-3D,68,0,61.9842,462.4049,-0.2818,-1.7516,-0.0012,0.49830284,-0.2817
[DATA]AUGMENTED-3D,69,0,59.3057,460.8491,-0.2820,0.0000,-0.0015,0.49827793,-0.2819
[DATA]AUGMENTED-3D,70,0,69.1098,460.0740,-0.2800,0.0000,-0.0015,0.49825302,-0.2799
[DATA]AUGMENTED-3D,71,0,79.1639,459.3216,-0.2777,0.0000,-0.0015,0.49822810,-0.2775
[DATA]AUGMENTED-3D,72,0,89.4680,458.5833,-0.2751,-1.6342,-0.0015,0.49820319,-0.2747
[DATA]AUGMENTED-3D,73,0,100.0221,457.8365,-0.2721,-1.5918,-0.0018,0.49817828,-0.2720
[DATA]AUGMENTED-3D,74,0,109.1920,457.0902,-0.2692,-1.5546,-0.0020,0.49815337,-0.2691
[DATA]AUGMENTED-3D,75,0,117.0201,456.3601,-0.2664,0.0000,-0.0023,0.49812846,-0.2663
[DATA]AUGMENTED-3D,76,0,123.5436,455.6253,-0.2639,-1.4953,-0.0023,0.49810356,-0.2638
[DATA]AUGMENTED-3D,77,0,130.3171,454.9047,-0.2611,-1.4672,-0.0025,0.49807865,-0.2610
[DATA]AUGMENTED-3D,78,0,135.8453,454.1941,-0.2586,-1.4438,-0.0028,0.49805375,-0.2582
[DATA]AUGMENTED-3D,79,0,140.1563,453.4886,-0.2564,-1.4250,-0.0031,0.49802885,-0.2558
[DATA]AUGMENTED-3D,80,0,143.2735,452.7947,-0.2547,-1.4107,-0.0033,0.49800394,-0.2539
[DATA]AUGMENTED-3D,81,0,145.2157,452.0975,-0.2535,0.0000,-0.0036,0.49797904,-0.2524
[DATA]AUGMENTED-3D,82,0,145.9972,451.4089,-0.2528,0.0000,-0.0036,0.49795415,-0.2527
[DATA]AUGMENTED-3D,83,0,147.0286,450.7433,-0.2520,0.0000,-0.0036,0.49792925,-0.2519
[DATA]AUGMENTED-3D,84,0,148.3101,450.0754,-0.2511,0.0000,-0.0036,0.49790435,-0.2509
[DATA]AUGMENTED-3D,85,0,149.8416,449.4177,-0.2500,-1.3734,-0.0036,0.49787946,-0.2498
[DATA]AUGMENTED-3D,86,0,151.6231,448.7760,-0.2488,-1.3643,-0.0038,0.49785456,-0.2484
[DATA]AUGMENTED-3D,87,0,152.2811,448.1497,-0.2481,0.0000,-0.0041,0.49782967,-0.2475
[DATA]AUGMENTED-3D,88,0,151.8249,447.5196,-0.2480,0.0000,-0.0041,0.49780478,-0.2479
[DATA]AUGMENTED-3D,89,0,151.6186,446.9028,-0.2478,0.0000,-0.0041,0.49777989,-0.2476
[DATA]AUGMENTED-3D,90,0,151.6624,446.2847,-0.2475,0.0000,-0.0041,0.49775500,-0.2473
[DATA]AUGMENTED-3D,91,0,151.9561,445.6656,-0.2470,-1.3514,-0.0041,0.49773011,-0.2468
[DATA]AUGMENTED-3D,92,0,152.4999,445.0682,-0.2464,-1.3471,-0.0043,0.49770522,-0.2462
[DATA]AUGMENTED-3D,93,0,151.9422,444.4881,-0.2464,-1.3470,-0.0046,0.49768034,-0.2461
[DATA]AUGMENTED-3D,94,0,150.2874,443.9038,-0.2469,0.0000,-0.0048,0.49765546,-0.2465
[DATA]AUGMENTED-3D,95,0,147.5356,443.3356,-0.2481,-1.3593,-0.0048,0.49763057,-0.2479
[DATA]AUGMENTED-3D,96,0,145.0337,442.7826,-0.2491,-1.3666,-0.0051,0.49760569,-0.2486
[DATA]AUGMENTED-3D,97,0,141.4227,442.2446,-0.2506,0.0000,-0.0053,0.49758081,-0.2499
[DATA]AUGMENTED-3D,98,0,136.6950,441.7169,-0.2527,-1.3938,-0.0053,0.49755593,-0.2524
[DATA]AUGMENTED-3D,99,0,132.2174,441.1812,-0.2545,-1.4086,-0.0056,0.49753105,-0.2538
[DATA]AUGMENTED-3D,100,0,126.5959,440.6544,-0.2567,0.0000,-0.0058,0.49750618,-0.2558
[DATA]AUGMENTED-3D,101,0,119.8158,440.1350,-0.2594,0.0000,-0.0058,0.49748130,-0.2591
[DATA]AUGMENTED-3D,102,0,113.2857,439.6273,-0.2617,0.0000,-0.0058,0.49745643,-0.2615
[DATA]AUGMENTED-3D,103,0,107.0056,439.1273,-0.2639,0.0000,-0.0058,0.49743156,-0.2636
[DATA]AUGMENTED-3D,104,0,100.9755,438.6372,-0.2658,-1.5162,-0.0058,0.49740668,-0.2656
[DATA]AUGMENTED-3D,105,0,95.1954,438.1579,-0.2676,0.0000,-0.0061,0.49738181,-0.2673
[DATA]AUGMENTED-3D,106,0,88.1491,437.6827,-0.2697,0.0000,-0.0061,0.49735694,-0.2694
[DATA]AUGMENTED-3D,107,0,81.3528,437.2135,-0.2715,-1.5845,-0.0061,0.49733208,-0.2711
[DATA]AUGMENTED-3D,108,0,66.9256,436.2886,-0.2751,-1.6351,-0.0064,0.49730721,-0.2748
[DATA]AUGMENTED-3D,109,0,57.7103,435.8334,-0.2772,0.0000,-0.0066,0.49728234,-0.2769
[DATA]AUGMENTED-3D,110,0,48.0000,435.3850,-0.2792,-1.7027,-0.0066,0.49725748,-0.2789
[DATA]AUGMENTED-3D,111,0,55.3169,434.9454,-0.2775,0.0000,-0.0069,0.49723262,-0.2772
[DATA]AUGMENTED-3D,112,0,55.3169,434.9454,-0.2775,-1.6736,-0.0069,0.49720776,-0.2772
[DATA]AUGMENTED-3D,113,0,65.6218,434.0622,-0.2749,0.0000,-0.0072,0.49718290,-0.2745
[DATA]AUGMENTED-3D,114,0,68.6388,433.6313,-0.2740,-1.6187,-0.0072,0.49715804,-0.2737
[DATA]AUGMENTED-3D,115,0,71.9058,433.2085,-0.2730,0.0000,-0.0075,0.49713318,-0.2727
[DATA]AUGMENTED-3D,116,0,73.8041,432.7814,-0.2724,0.0000,-0.0075,0.49710832,-0.2720
[DATA]AUGMENTED-3D,117,0,75.9524,432.3625,-0.2717,-1.5865,-0.0075,0.49708347,-0.2712
[DATA]AUGMENTED-3D,118,0,78.3507,431.9461,-0.2709,-1.5760,-0.0077,0.49705861,-0.2705
[DATA]AUGMENTED-3D,119,0,79.4125,431.5251,-0.2704,-1.5704,-0.0080,0.49703376,-0.2700
[DATA]AUGMENTED-3D,120,0,79.1483,431.0980,-0.2704,-1.5698,-0.0083,0.49700891,-0.2698
[DATA]AUGMENTED-3D,121,0,77.5636,430.6818,-0.2707,-1.5742,-0.0085,0.49698406,-0.2699
[DATA]AUGMENTED-3D,122,0,74.6592,430.2736,-0.2715,0.0000,-0.0088,0.49695921,-0.2703
[DATA]AUGMENTED-3D,123,0,70.4305,429.8702,-0.2725,0.0000,-0.0088,0.49693436,-0.2721
[DATA]AUGMENTED-3D,124,0,66.4519,429.4682,-0.2735,0.0000,-0.0088,0.49690951,-0.2731
[DATA]AUGMENTED-3D,125,0,66.4519,429.4682,-0.2735,0.0000,-0.0088,0.49688467,-0.2731
[DATA]AUGMENTED-3D,126,0,66.4519,429.4682,-0.2735,-1.6113,-0.0088,0.49685982,-0.2731
[DATA]AUGMENTED-3D,127,0,66.4519,429.4682,-0.2735,-1.6113,-0.0091,0.49683498,-0.2730
[DATA]AUGMENTED-3D,128,0,66.4519,429.4682,-0.2735,0.0000,-0.0094,0.49681014,-0.2729
[DATA]AUGMENTED-3D,129,0,66.4519,429.4682,-0.2735,0.0000,-0.0094,0.49678530,-0.2730
[DATA]AUGMENTED-3D,130,0,66.4519,429.4682,-0.2735,-1.6113,-0.0094,0.49676046,-0.2730
[DATA]AUGMENTED-3D,131,0,66.4519,429.4682,-0.2735,-1.6113,-0.0096,0.49673562,-0.2730
[DATA]AUGMENTED-3D,132,0,66.4519,429.4682,-0.2735,0.0000,-0.0099,0.49671078,-0.2728
[DATA]AUGMENTED-3D,133,0,66.4519,429.4682,-0.2735,0.0000,-0.0099,0.49668595,-0.2730
[DATA]AUGMENTED-3D,134,0,66.4519,429.4682,-0.2735,-1.6113,-0.0099,0.49666111,-0.2730
[DATA]AUGMENTED-3D,135,0,66.4519,429.4682,-0.2735,0.0000,-0.0102,0.49663628,-0.2730
[DATA]AUGMENTED-3D,136,0,66.4519,429.4682,-0.2735,0.0000,-0.0102,0.49661145,-0.2730
[DATA]AUGMENTED-3D,137,0,66.4519,429.4682,-0.2735,0.0000,-0.0102,0.49658662,-0.2729
[DATA]AUGMENTED-3D,138,0,66.4519,429.4682,-0.2735,-1.6113,-0.0102,0.49656179,-0.2726
[DATA]AUGMENTED-3D,139,0,66.4519,429.4682,-0.2735,0.0000,-0.0104,0.49653696,-0.2730
[DATA]AUGMENTED-3D,140,0,66.4519,429.4682,-0.2735,-1.6113,-0.0104,0.49651213,-0.2726
[DATA]AUGMENTED-3D,141,0,66.4519,429.4682,-0.2735,-1.6113,-0.0107,0.49648731,-0.2730
[DATA]AUGMENTED-3D,142,0,66.4519,429.4682,-0.2735,-1.6113,-0.0110,0.49646248,-0.2730
[DATA]AUGMENTED-3D,143,0,66.4519,429.4682,-0.2735,0.0000,-0.0113,0.49643766,-0.2729
[DATA]AUGMENTED-3D,144,0,66.4519,429.4682,-0.2735,-1.6113,-0.0113,0.49641284,-0.2729
[DATA]AUGMENTED-3D,145,0,66.4519,429.4682,-0.2735,0.0000,-0.0115,0.49638802,-0.2729
[DATA]AUGMENTED-3D,146,0,66.4519,429.4682,-0.2735,0.0000,-0.0115,0.49636320,-0.2729
[DATA]AUGMENTED-3D,147,0,66.4519,429.4682,-0.2735,0.0000,-0.0115,0.49633838,-0.2728
[DATA]AUGMENTED-3D,148,0,66.4519,429.4682,-0.2735,-1.6113,-0.0115,0.49631356,-0.2726
[DATA]AUGMENTED-3D,149,0,66.4519,429.4682,-0.2735,-1.6113,-0.0118,0.49628875,-0.2729
[DATA]AUGMENTED-3D,150,0,66.4519,429.4682,-0.2735,-1.6113,-0.0121,0.49626393,-0.2729
[DATA]AUGMENTED-3D,151,0,66.4519,429.4682,-0.2735,0.0000,-0.0124,0.49623912,-0.2729
[DATA]AUGMENTED-3D,152,0,66.4519,429.4682,-0.2735,-1.6113,-0.0124,0.49621431,-0.2729
[DATA]AUGMENTED-3D,153,0,66.4519,429.4682,-0.2735,0.0000,-0.0126,0.49618950,-0.2729
[DATA]AUGMENTED-3D,154,0,66.4519,429.4682,-0.2735,-1.6113,-0.0126,0.49616469,-0.2729
[DATA]AUGMENTED-3D,155,0,66.4519,429.4682,-0.2735,0.0000,-0.0129,0.49613988,-0.2729
[DATA]AUGMENTED-3D,156,0,66.4519,429.4682,-0.2735,-1.6113,-0.0129,0.49611507,-0.2729
[DATA]AUGMENTED-3D,157,0,66.4519,429.4682,-0.2735,0.0000,-0.0132,0.49609027,-0.2728
[DATA]AUGMENTED-3D,158,0,66.4519,429.4682,-0.2735,-1.6113,-0.0132,0.49606546,-0.2728
[DATA]AUGMENTED-3D,159,0,66.4519,429.4682,-0.2735,0.0000,-0.0134,0.49604066,-0.2728
[DATA]AUGMENTED-3D,160,0,66.4519,429.4682,-0.2735,-1.6113,-0.0134,0.49601586,-0.2728
[DATA]AUGMENTED-3D,161,0,66.4519,429.4682,-0.2735,-1.6113,-0.0137,0.49599106,-0.2728
[DATA]AUGMENTED-3D,162,0,66.4519,429.4682,-0.2735,0.0000,-0.0140,0.49596626,-0.2726
[DATA]AUGMENTED-3D,163,0,66.4519,429.4682,-0.2735,0.0000,-0.0140,0.49594146,-0.2728
[DATA]AUGMENTED-3D,164,0,66.4519,429.4682,-0.2735,-1.6113,-0.0140,0.49591666,-0.2728
[DATA]AUGMENTED-3D,165,0,66.4519,429.4682,-0.2735,0.0000,-0.0143,0.49589187,-0.2728
[DATA]AUGMENTED-3D,166,0,66.4519,429.4682,-0.2735,-1.6113,-0.0143,0.49586707,-0.2728
[DATA]AUGMENTED-3D,167,0,66.4519,429.4682,-0.2735,-1.6113,-0.0145,0.49584228,-0.2728
[DATA]AUGMENTED-3D,168,0,66.4519,429.4682,-0.2735,0.0000,-0.0148,0.49581749,-0.2726
[DATA]AUGMENTED-3D,169,0,66.4519,429.4682,-0.2735,0.0000,-0.0148,0.49579270,-0.2728
[DATA]AUGMENTED-3D,170,0,66.4519,429.4682,-0.2735,0.0000,-0.0148,0.49576791,-0.2728
[DATA]AUGMENTED-3D,171,0,66.4519,429.4682,-0.2735,-1.6113,-0.0148,0.49574312,-0.2727
[DATA]AUGMENTED-3D,172,0,66.4519,429.4682,-0.2735,0.0000,-0.0151,0.49571833,-0.2727
[DATA]AUGMENTED-3D,173,0,66.4519,429.4682,-0.2735,0.0000,-0.0151,0.49569354,-0.2726
[DATA]AUGMENTED-3D,1,1,520.0000,508.0000,0.8869,-0.2947,0.0204,0.49566876,-0.2726
[DATA]AUGMENTED-3D,2,1,520.0000,508.0000,0.8869,-0.2947,0.0212,0.49564398,0.8859
[DATA]AUGMENTED-3D,3,1,520.0000,508.0000,0.8869,-0.2947,0.0221,0.49561919,0.8859
[DATA]AUGMENTED-3D,4,1,520.0000,508.0000,0.8869,0.0000,0.0230,0.49559441,0.8858
[DATA]AUGMENTED-3D,5,1,520.0000,508.0000,0.8869,-0.2947,0.0230,0.49556963,0.9070
[DATA]AUGMENTED-3D,6,1,520.0000,508.0000,0.8869,-0.2946,0.0239,0.49554486,0.8858
[DATA]AUGMENTED-3D,7,1,520.0000,508.0000,0.8869,-0.2946,0.0248,0.49552008,0.8857
[DATA]AUGMENTED-3D,8,1,520.0000,508.0000,0.8869,0.0000,0.0257,0.49549530,0.8857
[DATA]AUGMENTED-3D,9,1,520.0000,508.0000,0.8869,-0.2946,0.0257,0.49547053,0.9086
[DATA]AUGMENTED-3D,10,1,520.0000,508.0000,0.8869,-0.2946,0.0266,0.49544575,0.8856
[DATA]AUGMENTED-3D,11,1,520.0000,508.0000,0.8869,-0.2946,0.0274,0.49542098,0.8856
[DATA]AUGMENTED-3D,12,1,520.0000,508.0000,0.8869,-0.2946,0.0283,0.49539621,0.8855
[DATA]AUGMENTED-3D,13,1,520.0000,508.0000,0.8869,0.0000,0.0292,0.49537144,0.8855
[DATA]AUGMENTED-3D,14,1,520.0000,508.0000,0.8869,-0.2946,0.0292,0.49534667,0.9111
[DATA]AUGMENTED-3D,15,1,520.0000,508.0000,0.8869,-0.2945,0.0301,0.49532190,0.8855
[DATA]AUGMENTED-3D,16,1,520.0000,508.0000,0.8869,-0.2945,0.0310,0.49529714,0.8854
[DATA]AUGMENTED-3D,17,1,520.0000,508.0000,0.8869,-0.2945,0.0319,0.49527237,0.8854
[DATA]AUGMENTED-3D,18,1,520.0000,508.0000,0.8869,-0.2945,0.0328,0.49524761,0.8853
[DATA]AUGMENTED-3D,19,1,520.0000,508.0000,0.8869,-0.2945,0.0336,0.49522285,0.8853
[DATA]AUGMENTED-3D,20,1,520.0000,508.0000,0.8869,-0.2945,0.0345,0.49519809,0.8852
[DATA]AUGMENTED-3D,21,1,515.4365,507.7534,0.9260,-0.2783,0.0355,0.49517333,0.9243
[DATA]AUGMENTED-3D,22,1,510.7284,507.3274,0.9666,-0.2622,0.0364,0.49514857,0.9648
[DATA]AUGMENTED-3D,23,1,505.8921,506.7565,0.9914,0.0000,0.0374,0.49512381,0.9896
[DATA]AUGMENTED-3D,24,1,500.9436,506.0419,0.9503,-0.2686,0.0374,0.49509905,0.9813
[DATA]AUGMENTED-3D,25,1,496.2451,505.2015,0.9143,-0.2830,0.0383,0.49507430,0.9125
[DATA]AUGMENTED-3D,26,1,491.5280,504.3080,0.8800,-0.2973,0.0392,0.49504955,0.8781
[DATA]AUGMENTED-3D,27,1,486.7779,503.3379,0.8474,-0.3115,0.0400,0.49502479,0.8454
[DATA]AUGMENTED-3D,28,1,481.9805,502.3174,0.8160,0.0000,0.0007,0.49500004,0.7776
[DATA]AUGMENTED-3D,29,1,477.1216,501.2741,0.7854,0.0000,0.0007,0.49497529,0.7853
[DATA]AUGMENTED-3D,30,1,472.5127,500.1823,0.7583,0.0000,0.0007,0.49495054,0.7582
[DATA]AUGMENTED-3D,31,1,468.1538,499.0575,0.4342,0.0000,0.0007,0.49492580,0.4340
[DATA]AUGMENTED-3D,32,1,464.0448,497.9352,0.4126,0.0000,0.0007,0.49490105,0.4124
[DATA]AUGMENTED-3D,33,1,460.1859,496.8151,0.3933,0.0000,0.0007,0.49487630,0.3931
[DATA]AUGMENTED-3D,34,1,456.5770,495.6726,0.3764,0.0000,0.0007,0.49485156,0.3762
[DATA]AUGMENTED-3D,35,1,453.2181,494.5564,0.3614,0.0000,0.0007,0.49482682,0.3612
[DATA]AUGMENTED-3D,36,1,450.1092,493.4572,0.3482,0.0000,0.0007,0.49480208,0.3480
[DATA]AUGMENTED-3D,37,1,447.2502,492.3740,0.3368,-0.4192,0.0007,0.49477734,0.3366
[DATA]AUGMENTED-3D,38,1,444.6413,491.3098,0.3271,-0.4250,0.0011,0.49475260,0.3320
[DATA]AUGMENTED-3D,39,1,441.8632,490.2282,0.3165,-0.4313,0.0014,0.49472786,0.3212
[DATA]AUGMENTED-3D,40,1,438.9101,489.1429,0.3051,-0.4384,-0.0151,0.49470312,0.2894
[DATA]AUGMENTED-3D,41,1,435.7756,488.0836,0.2927,0.0000,-0.0148,0.49467839,0.2934
[DATA]AUGMENTED-3D,42,1,432.4528,487.0350,0.2794,-0.4547,-0.0148,0.49465365,0.2807
[DATA]AUGMENTED-3D,43,1,429.3799,485.9810,0.2678,-0.4623,-0.0145,0.49462892,0.2685
[DATA]AUGMENTED-3D,44,1,426.1024,484.9532,0.2552,-0.4707,-0.0143,0.49460419,0.2559
[DATA]AUGMENTED-3D,45,1,422.6202,483.9406,0.2416,0.0000,-0.0140,0.49457946,0.2423
[DATA]AUGMENTED-3D,46,1,418.9173,482.9320,0.2272,-0.4901,-0.0140,0.49455473,0.2290
[DATA]AUGMENTED-3D,47,1,412.2616,480.9294,0.2032,0.0000,-0.0138,0.49453000,0.2039
[DATA]AUGMENTED-3D,48,1,412.2616,480.9294,0.2032,-0.5075,-0.0138,0.49450528,0.2050
[DATA]AUGMENTED-3D,49,1,405.1182,478.9810,0.1778,-0.5270,-0.0136,0.49448055,0.1785
[DATA]AUGMENTED-3D,50,1,401.1603,478.0111,0.1637,0.0000,-0.0135,0.49445583,0.1644
[DATA]AUGMENTED-3D,51,1,396.9253,477.0683,0.1487,0.0000,-0.0135,0.49443110,0.1506
[DATA]AUGMENTED-3D,52,1,392.9404,476.1366,0.1352,0.0000,-0.0135,0.49440638,0.1370
[DATA]AUGMENTED-3D,53,1,389.2055,475.1923,0.1232,-0.5725,-0.0135,0.49438166,0.1248
[DATA]AUGMENTED-3D,54,1,389.2055,475.1923,0.1232,0.0000,-0.0133,0.49435694,0.1239
[DATA]AUGMENTED-3D,55,1,382.4856,473.3702,0.1030,0.0000,-0.0133,0.49433223,0.1046
[DATA]AUGMENTED-3D,56,1,379.5007,472.4652,0.0947,-0.5986,-0.0133,0.49430751,0.0962
[DATA]AUGMENTED-3D,57,1,376.7658,471.5755,0.0875,-0.6055,-0.0133,0.49428279,0.0881
[DATA]AUGMENTED-3D,58,1,373.6822,470.6981,0.0790,-0.6138,-0.0132,0.49425808,0.0797
[DATA]AUGMENTED-3D,59,1,370.2431,469.8289,0.0694,-0.6234,-0.0131,0.49423337,0.0701
[DATA]AUGMENTED-3D,60,1,366.4402,468.9681,0.0587,-0.6345,-0.0131,0.49420866,0.0594
[DATA]AUGMENTED-3D,61,1,362.2639,468.1001,0.0470,-0.6469,-0.0130,0.49418394,0.0477
[DATA]AUGMENTED-3D,62,1,357.7031,467.2586,0.0344,-0.6608,-0.0130,0.49415924,0.0350
[DATA]AUGMENTED-3D,63,1,352.7454,466.4291,0.0208,-0.6763,-0.0129,0.49413453,0.0215
[DATA]AUGMENTED-3D,64,1,347.3768,465.6158,0.0065,-0.6934,-0.0129,0.49410982,0.0072
